time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pcx,Pcy,Pcz,Vcx,Vcy,Vcz,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,Pf0ry,Pf1ry,Pf2ry,Pf3ry,Pf0cy,Pf1cy,Pf2cy,Pf3cy,ux,uy
5.624000,2.035042,6.211243,0.593700,-1.761487,0.946661,0.000000,2.648658,0.600000,1.524036,6.056725,0.450000,-1.749052,0.961458,-0.411075,1.692875,6.072783,0.458502,-1.790567,1.334909,-0.025846,0.401545,0.401545,-0.395456,-0.395456,0.349257,0.439704,-0.441283,-0.460251,0.235209,-0.235209,0.235209,-0.235209,0.274269,-0.214555,0.157191,-0.193214,0.509098,0.177873
5.636000,2.013873,6.222549,0.593700,-1.767411,0.936035,0.000000,2.655817,0.600000,1.503011,6.068198,0.450000,-1.754637,0.951505,-0.435075,1.671712,6.090807,0.458367,-1.836192,1.373742,0.067599,0.401545,0.401545,-0.395456,-0.395456,0.348545,0.439337,-0.436249,-0.463949,0.235320,-0.235320,0.235320,-0.235320,0.267959,-0.222037,0.156301,-0.194489,0.508567,0.186084
5.648000,1.992623,6.233705,0.593700,-1.774136,0.923271,0.000000,2.662976,0.600000,1.481929,6.079566,0.450000,-1.759587,0.942194,-0.459075,1.649375,6.106820,0.458903,-1.881429,1.347271,0.057525,0.401545,0.401545,-0.395456,-0.395456,0.346526,0.440366,-0.427008,-0.469113,0.235382,-0.235382,0.235382,-0.235382,0.262874,-0.227724,0.155839,-0.195205,0.505343,0.187832
5.658000,1.974855,6.242884,0.593700,-1.779624,0.912653,0.000000,2.668942,0.600000,1.464297,6.088921,0.450000,-1.767159,0.928188,-0.477693,1.630601,6.119760,0.459750,-1.896375,1.295069,0.089649,0.401545,0.401545,-0.395456,-0.395456,0.345039,0.439685,-0.423601,-0.472495,0.235400,-0.235400,0.235400,-0.235400,0.258139,-0.233537,0.156097,-0.194953,0.501449,0.188475
5.670000,1.953460,6.253759,0.593700,-1.786118,0.899877,0.000000,2.676101,0.600000,1.443031,6.099947,0.450000,-1.776974,0.909778,-0.500000,1.607707,6.135120,0.460746,-1.908808,1.258457,0.084244,0.401545,0.401545,-0.395456,-0.395456,0.343585,0.435214,-0.424683,-0.477152,0.235406,-0.235406,0.235406,-0.235406,0.253278,-0.238845,0.156700,-0.193993,0.497336,0.185994
5.682000,1.931988,6.264481,0.593700,-1.792527,0.887043,0.000000,2.683260,0.600000,1.421659,6.110772,0.450000,-1.784619,0.894922,-0.500000,1.584138,6.150225,0.461616,-1.954130,1.232958,0.086611,0.401545,0.401545,-0.395456,-0.395456,0.342540,0.427166,-0.428393,-0.482106,0.235400,-0.235400,0.235400,-0.235400,0.248736,-0.243432,0.158137,-0.192099,0.491761,0.184097
5.694000,1.910440,6.275048,0.593700,-1.798845,0.874156,0.000000,2.690419,0.600000,1.400203,6.121431,0.450000,-1.791286,0.881573,-0.500000,1.560694,6.164478,0.462976,-1.982249,1.197031,0.111040,0.401545,0.401545,-0.395455,-0.395455,0.342080,0.416211,-0.433028,-0.486801,0.235386,-0.235386,0.235386,-0.235386,0.245050,-0.247227,0.160172,-0.189404,0.485036,0.182699
5.706000,1.888816,6.285461,0.593700,-1.805057,0.861253,0.000000,2.697577,0.600000,1.378670,6.131931,0.450000,-1.797631,0.868579,-0.500000,1.537879,6.177547,0.464475,-1.966332,1.134633,0.125983,0.401545,0.401545,-0.395455,-0.395455,0.342088,0.403422,-0.437226,-0.490436,0.235369,-0.235369,0.235369,-0.235369,0.242190,-0.250142,0.162693,-0.186025,0.478341,0.181887
5.718000,1.867119,6.295718,0.593700,-1.811171,0.848323,0.000000,2.704736,0.600000,1.357061,6.142277,0.450000,-1.803818,0.855661,-0.500000,1.515283,6.190127,0.465615,-1.946319,1.082370,0.106753,0.401545,0.401545,-0.395455,-0.395455,0.339633,0.390378,-0.441007,-0.495201,0.235350,-0.235350,0.235350,-0.235350,0.240967,-0.251742,0.165680,-0.182288,0.471088,0.181582
5.730000,1.845348,6.305820,0.593700,-1.817195,0.835341,0.000000,2.711895,0.600000,1.335379,6.152467,0.450000,-1.809900,0.842725,-0.498906,1.493453,6.202150,0.466185,-1.885432,1.034740,0.041713,0.401545,0.401545,-0.395455,-0.395455,0.331351,0.377551,-0.444145,-0.504691,0.235332,-0.235332,0.235332,-0.235332,0.240288,-0.252659,0.168296,-0.179873,0.460638,0.182185
5.742000,1.823506,6.315766,0.593700,-1.823125,0.822322,0.000000,2.719061,0.600000,1.313624,6.162502,0.450000,-1.815882,0.829758,-0.485077,1.469826,6.215055,0.463792,-1.942685,1.045067,-0.100931,0.401545,0.401545,-0.395455,-0.395455,0.317256,0.365361,-0.448556,-0.521195,0.235314,-0.235314,0.235314,-0.235314,0.240522,-0.252615,0.172886,-0.179220,0.448128,0.184839
5.754000,1.801594,6.325555,0.593700,-1.828985,0.809203,0.000000,2.726250,0.600000,1.291798,6.172381,0.450000,-1.821785,0.816719,-0.500000,1.447613,6.226931,0.460807,-1.880492,0.974937,-0.127953,0.401545,0.401545,-0.395455,-0.395455,0.297474,0.353560,-0.455080,-0.544949,0.235297,-0.235297,0.235297,-0.235297,0.240634,-0.252751,0.177917,-0.180495,0.434012,0.188734
5.766000,1.779611,6.335187,0.593700,-1.834770,0.796003,0.000000,2.733457,0.600000,1.269902,6.182104,0.450000,-1.827364,0.804107,-0.500000,1.424245,6.239133,0.458070,-1.883966,0.960952,-0.121209,0.401545,0.401545,-0.395455,-0.395455,0.273825,0.342403,-0.463186,-0.570985,0.235281,-0.235281,0.235281,-0.235281,0.241548,-0.252922,0.182750,-0.183504,0.414772,0.194078
5.778000,1.757560,6.344659,0.593700,-1.840461,0.782752,0.000000,2.740667,0.600000,1.247944,6.191685,0.450000,-1.832279,0.792666,-0.500000,1.401360,6.250667,0.455913,-1.829023,0.899430,-0.090362,0.401545,0.401545,-0.395455,-0.395455,0.252178,0.332920,-0.470512,-0.589135,0.235265,-0.235265,0.235265,-0.235265,0.243824,-0.253600,0.186914,-0.189028,0.401245,0.200592
5.790000,1.735440,6.353973,0.593700,-1.846056,0.769462,0.000000,2.747876,0.600000,1.225926,6.201126,0.450000,-1.837368,0.780658,-0.500000,1.379332,6.261274,0.454589,-1.749358,0.822893,-0.033367,0.401545,0.401545,-0.395455,-0.395455,0.238400,0.326693,-0.474003,-0.591154,0.235250,-0.235250,0.235250,-0.235250,0.247453,-0.254595,0.190649,-0.196699,0.397787,0.208414
5.802000,1.713255,6.363126,0.593700,-1.851556,0.756134,0.000000,2.755086,0.600000,1.203844,6.210413,0.450000,-1.843205,0.766820,-0.500000,1.358092,6.271100,0.453827,-1.710897,0.778176,-0.002024,0.401545,0.401545,-0.395455,-0.395455,0.232340,0.323984,-0.472991,-0.577979,0.235235,-0.235235,0.235235,-0.235235,0.252551,-0.255716,0.194375,-0.206118,0.404335,0.217385
5.814000,1.691003,6.372120,0.593700,-1.856958,0.742769,0.000000,2.762292,0.600000,1.181687,6.219523,0.450000,-1.849567,0.751551,-0.492274,1.337004,6.280588,0.453510,-1.741863,0.774122,0.036366,0.401545,0.401545,-0.395455,-0.395455,0.228222,0.323406,-0.469642,-0.558988,0.235221,-0.235221,0.235221,-0.235221,0.259030,-0.256985,0.198259,-0.217158,0.412079,0.226766
5.826000,1.668688,6.380953,0.593700,-1.862258,0.729381,0.000000,2.769492,0.600000,1.159458,6.228456,0.450000,-1.855264,0.737472,-0.468274,1.315520,6.289991,0.453711,-1.789830,0.773998,0.064315,0.401545,0.401545,-0.395455,-0.395455,0.222306,0.323487,-0.466366,-0.541676,0.235208,-0.235208,0.235208,-0.235208,0.266646,-0.258467,0.202282,-0.230016,0.413763,0.235734
5.838000,1.646362,6.389647,0.593700,-1.856948,0.720665,0.000000,2.776692,0.600000,1.137177,6.237231,0.450000,-1.855785,0.725998,-0.444274,1.292730,6.297611,0.454449,-1.857785,0.669763,0.124190,0.401545,0.401545,-0.395455,-0.395455,0.217349,0.322803,-0.464198,-0.525375,0.235194,-0.235194,0.235194,-0.235194,0.277450,-0.257429,0.209018,-0.241937,0.405718,0.248191
5.850000,1.623975,6.398183,0.593700,-1.872414,0.702684,0.000000,2.783892,0.600000,1.114882,6.245866,0.450000,-1.862518,0.712205,-0.448805,1.271359,6.308136,0.454943,-1.778620,0.746566,0.109397,0.401545,0.401545,-0.395455,-0.395455,0.222437,0.319762,-0.463228,-0.501949,0.235182,-0.235182,0.235182,-0.235182,0.291916,-0.254831,0.218016,-0.249192,0.403838,0.248480
5.862000,1.601476,6.406534,0.593700,-1.877488,0.689097,0.000000,2.791092,0.600000,1.092486,6.254327,0.450000,-1.869654,0.698263,-0.472805,1.249102,6.315715,0.456018,-1.830313,0.639897,0.168465,0.401545,0.401545,-0.395455,-0.395455,0.245216,0.310836,-0.461024,-0.463704,0.235170,-0.235170,0.235170,-0.235170,0.297437,-0.255599,0.222483,-0.263526,0.402252,0.256866
5.874000,1.578917,6.414722,0.593700,-1.882428,0.675537,0.000000,2.798292,0.600000,1.070019,6.262630,0.450000,-1.875053,0.684953,-0.496805,1.229287,6.323085,0.458368,-1.697209,0.591842,0.226642,0.401545,0.401545,-0.395455,-0.395455,0.279406,0.298209,-0.457635,-0.415659,0.235158,-0.235158,0.235158,-0.235158,0.306476,-0.255799,0.228342,-0.268722,0.405529,0.257291
5.886000,1.556298,6.422747,0.593700,-1.887254,0.661957,0.000000,2.805493,0.600000,1.047485,6.270761,0.450000,-1.880468,0.670406,-0.500000,1.210364,6.329306,0.460757,-1.565409,0.481408,0.224217,0.401545,0.401545,-0.395455,-0.395455,0.321486,0.287440,-0.452468,-0.361499,0.235146,-0.235146,0.235146,-0.235146,0.314353,-0.258246,0.232315,-0.272769,0.409443,0.250129
5.898000,1.533623,6.430608,0.593700,-1.892004,0.648289,0.000000,2.812729,0.600000,1.024889,6.278722,0.450000,-1.885401,0.656553,-0.500000,1.191688,6.335208,0.463618,-1.569975,0.497771,0.185012,0.401545,0.401545,-0.395455,-0.395455,0.367340,0.279962,-0.446184,-0.309630,0.235135,-0.235135,0.235135,-0.235135,0.324720,-0.260032,0.237657,-0.273850,0.417807,0.244042
5.908000,1.514683,6.437032,0.593700,-1.895968,0.636348,0.000000,2.818826,0.600000,1.006015,6.285230,0.450000,-1.889405,0.644873,-0.500000,1.176689,6.339768,0.464683,-1.587518,0.476039,0.070597,0.401545,0.401545,-0.395455,-0.395455,0.396447,0.277383,-0.440085,-0.279363,0.235127,-0.235127,0.235127,-0.235127,0.331767,-0.262863,0.240707,-0.276633,0.424546,0.240458
5.920000,1.491903,6.444582,0.593700,-1.900583,0.621953,0.000000,2.826230,0.600000,0.983314,6.292883,0.450000,-1.894095,0.630649,-0.500000,1.157412,6.345625,0.464692,-1.659738,0.514658,-0.045504,0.401545,0.401545,-0.395455,-0.395455,0.413160,0.278166,-0.433032,-0.260345,0.235116,-0.235116,0.235116,-0.235116,0.336907,-0.265278,0.244865,-0.279172,0.431443,0.238237
5.932000,1.469115,6.451996,0.593700,-1.904874,0.608128,0.000000,2.833677,0.600000,0.960583,6.300385,0.450000,-1.896325,0.618302,-0.500000,1.136687,6.352503,0.464244,-1.738860,0.642328,-0.006355,0.401545,0.401545,-0.395455,-0.395455,0.408666,0.278716,-0.429797,-0.255655,0.235106,-0.235106,0.235106,-0.235106,0.334159,-0.265327,0.250913,-0.275624,0.427324,0.239463
5.944000,1.446231,6.459209,0.593700,-1.909318,0.593930,0.000000,2.841166,0.600000,0.937789,6.307712,0.450000,-1.902382,0.602975,-0.489164,1.114871,6.359844,0.462535,-1.825938,0.619654,-0.056442,0.401545,0.401545,-0.395455,-0.395455,0.398160,0.277465,-0.430758,-0.260884,0.235097,-0.235097,0.235097,-0.235097,0.323940,-0.271957,0.249840,-0.279665,0.428732,0.240124
5.956000,1.423292,6.466250,0.593700,-1.913749,0.579649,0.000000,2.848659,0.600000,0.914933,6.314867,0.450000,-1.906457,0.590898,-0.465164,1.092450,6.367065,0.461883,-1.848529,0.580507,0.002815,0.401545,0.401545,-0.395455,-0.395455,0.390654,0.276267,-0.433255,-0.269241,0.235087,-0.235087,0.235087,-0.235087,0.318204,-0.276049,0.250202,-0.280195,0.423071,0.239977
5.968000,1.400301,6.473120,0.593700,-1.918073,0.565318,0.000000,2.856152,0.600000,0.892036,6.321897,0.450000,-1.910150,0.579120,-0.473703,1.070103,6.373857,0.462057,-1.872636,0.549259,0.037122,0.401545,0.401545,-0.395455,-0.395455,0.387773,0.277330,-0.433545,-0.277743,0.235079,-0.235079,0.235079,-0.235079,0.312837,-0.280120,0.250822,-0.280421,0.422075,0.239521
5.980000,1.377259,6.479818,0.593700,-1.922251,0.550911,0.000000,2.863644,0.600000,0.869081,6.328736,0.450000,-1.915561,0.561198,-0.497703,1.047244,6.380422,0.463032,-1.935362,0.535259,0.051659,0.401545,0.401545,-0.395455,-0.395455,0.387007,0.278087,-0.432227,-0.286429,0.235070,-0.235070,0.235070,-0.235070,0.307602,-0.284044,0.251618,-0.280630,0.422002,0.238256
5.992000,1.354168,6.486342,0.593700,-1.926292,0.536439,0.000000,2.871137,0.600000,0.846067,6.335377,0.450000,-1.920032,0.545706,-0.500000,1.024150,6.386559,0.464360,-1.996228,0.515670,0.047505,0.401545,0.401545,-0.395455,-0.395455,0.386487,0.277206,-0.430715,-0.296669,0.235062,-0.235062,0.235062,-0.235062,0.302538,-0.287969,0.252380,-0.280716,0.421116,0.236416
6.004000,1.331029,6.492692,0.593700,-1.930177,0.521975,0.000000,2.878630,0.600000,0.823002,6.341837,0.450000,-1.924103,0.531008,-0.500000,1.000930,6.391747,0.466651,-2.026121,0.461603,0.066736,0.401545,0.401545,-0.395455,-0.395455,0.385448,0.275400,-0.430419,-0.308654,0.235054,-0.235054,0.235054,-0.235054,0.297714,-0.291831,0.250759,-0.280903,0.419371,0.232333
6.016000,1.307845,6.498867,0.593700,-1.933805,0.507246,0.000000,2.886123,0.600000,0.799889,6.348121,0.450000,-1.927916,0.516344,-0.496404,0.975282,6.397538,0.469587,-2.133992,0.463849,0.074889,0.401545,0.401545,-0.395455,-0.395455,0.383954,0.272771,-0.431123,-0.321766,0.235046,-0.235046,0.235046,-0.235046,0.294008,-0.293728,0.251783,-0.280748,0.417926,0.231070
6.028000,1.284618,6.504868,0.593700,-1.937375,0.492785,0.000000,2.893616,0.600000,0.776733,6.354230,0.450000,-1.931510,0.501815,-0.488208,0.951319,6.402795,0.469320,-2.126116,0.449555,-0.060662,0.401545,0.401545,-0.395455,-0.395455,0.381453,0.265606,-0.437392,-0.336639,0.235038,-0.235038,0.235038,-0.235038,0.289742,-0.294599,0.252503,-0.280289,0.413874,0.230796
6.040000,1.261348,6.510694,0.593700,-1.940962,0.478323,0.000000,2.901108,0.600000,0.753533,6.360165,0.450000,-1.935129,0.487352,-0.500000,0.926351,6.408019,0.468550,-2.164972,0.432589,-0.104501,0.401545,0.401545,-0.395455,-0.395455,0.375657,0.251848,-0.450486,-0.352435,0.235031,-0.235031,0.235031,-0.235031,0.285621,-0.294248,0.252962,-0.280122,0.404070,0.230876
6.052000,1.238035,6.516348,0.593700,-1.944499,0.463938,0.000000,2.908601,0.600000,0.730290,6.365926,0.450000,-1.938685,0.472940,-0.500000,0.900544,6.413116,0.467567,-2.191775,0.412156,-0.117841,0.401545,0.401545,-0.395455,-0.395455,0.365834,0.231315,-0.470351,-0.368666,0.235024,-0.235024,0.235024,-0.235024,0.281281,-0.292210,0.253255,-0.280279,0.387724,0.231531
6.064000,1.214680,6.521829,0.593700,-1.948017,0.449649,0.000000,2.916094,0.600000,0.707005,6.371516,0.450000,-1.942219,0.458615,-0.500000,0.874262,6.418124,0.466346,-2.176658,0.394345,-0.126375,0.401545,0.401545,-0.395455,-0.395455,0.352416,0.208779,-0.492587,-0.384484,0.235017,-0.235017,0.235017,-0.235017,0.276749,-0.287373,0.253040,-0.280971,0.368002,0.233104
6.076000,1.191283,6.527139,0.593700,-1.951447,0.435394,0.000000,2.923587,0.600000,0.683677,6.376933,0.450000,-1.945688,0.444358,-0.500000,0.848206,6.423017,0.465281,-2.086724,0.371479,-0.083935,0.401545,0.401545,-0.395455,-0.395455,0.340217,0.194239,-0.508475,-0.397999,0.235011,-0.235011,0.235011,-0.235011,0.271455,-0.279376,0.251852,-0.282556,0.354546,0.235576
6.088000,1.167845,6.532278,0.593700,-1.954818,0.421045,0.000000,2.931078,0.600000,0.660308,6.382180,0.450000,-1.949101,0.430082,-0.500000,0.823104,6.427690,0.464477,-1.988074,0.359169,-0.062399,0.401545,0.401545,-0.395455,-0.395455,0.332358,0.195499,-0.511885,-0.408111,0.235005,-0.235005,0.235005,-0.235005,0.264847,-0.268451,0.249060,-0.285359,0.357240,0.238860
6.100000,1.144368,6.537244,0.593700,-1.958007,0.406633,0.000000,2.938521,0.600000,0.636899,6.387255,0.450000,-1.952388,0.415736,-0.500000,0.799033,6.432263,0.464128,-1.935078,0.361691,-0.020817,0.401545,0.401545,-0.395455,-0.395455,0.327995,0.212224,-0.504774,-0.415214,0.234999,-0.234999,0.234999,-0.234999,0.256887,-0.255579,0.243796,-0.289587,0.377077,0.242654
6.112000,1.120854,6.542037,0.593700,-1.960985,0.392296,0.000000,2.945872,0.600000,0.613452,6.392158,0.450000,-1.955511,0.401371,-0.480889,0.775344,6.436725,0.464156,-1.948103,0.363543,0.015066,0.401545,0.401545,-0.395455,-0.395455,0.327426,0.237949,-0.494274,-0.420674,0.234993,-0.234993,0.234993,-0.234993,0.247813,-0.242047,0.235270,-0.294662,0.409089,0.245127
6.124000,1.097306,6.546660,0.593700,-1.963668,0.378214,0.000000,2.953142,0.600000,0.589968,6.396889,0.450000,-1.958363,0.387185,-0.469800,0.751274,6.440914,0.464450,-2.008527,0.361599,0.022680,0.401545,0.401545,-0.395455,-0.395455,0.329103,0.265082,-0.488118,-0.425561,0.234987,-0.234987,0.234987,-0.234987,0.239080,-0.227968,0.224547,-0.299121,0.443196,0.242414
