time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pwx,Pwy,Pwz,Vwx,Vwy,Vwz
7.182000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.144492,0.827453,0.205807,0.824301,0.142945,-4.503030,3.196479,-0.665657,0.322674,0.748771,-0.000799,-1.624950,1.286831,0.298278
7.194000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.180538,1.135998,0.145855,0.859054,0.122657,-4.717684,2.691739,-1.730616,0.297436,0.767912,0.000578,-2.134810,1.742152,0.157498
7.206000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.210652,1.438906,0.103319,0.878877,0.099235,-2.982030,1.229956,-1.708214,0.271184,0.790375,0.001285,-2.424456,2.095197,-0.062826
7.218000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.238631,1.465962,0.103882,0.866921,0.088185,0.040841,-1.000943,-0.815581,0.257957,0.804595,0.000784,-1.313382,1.352183,-0.190717
7.230000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.265786,1.354318,0.120782,0.841222,0.086036,0.975626,-1.858945,-0.378576,0.250997,0.815118,-0.000206,-0.580375,1.100415,-0.071435
7.242000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.293310,1.462289,0.160950,0.821909,0.092741,3.337959,-1.476400,0.620145,0.252840,0.819861,-0.000774,-0.163231,0.335396,-0.184811
7.254000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.326592,1.605811,0.205754,0.813291,0.115342,3.526142,-0.920514,1.776563,0.252492,0.826649,-0.001917,0.042389,0.396827,-0.185677
7.266000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.341248,1.721068,0.229635,0.808055,0.125675,1.745087,-0.476112,0.552123,0.248814,0.834620,-0.002223,-0.295155,0.856368,0.336129
7.278000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.339953,1.802397,0.240282,0.805280,0.126102,1.284638,-0.468385,0.155200,0.236645,0.849865,-0.000978,-0.854686,1.158847,0.072126
7.290000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.333045,1.988007,0.267690,0.788350,0.128340,2.247725,-1.293257,0.162881,0.235190,0.855176,-0.000727,-0.138112,0.446836,0.012996
7.302000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.322749,2.113502,0.302311,0.770620,0.129452,2.837442,-1.382260,0.063895,0.235485,0.859461,-0.000541,-0.175578,0.466618,0.020148
7.314000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.312955,2.489529,0.348332,0.755703,0.127919,4.076627,-1.223531,-0.185613,0.236655,0.864701,-0.000227,-0.082741,0.381009,0.033632
7.326000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.308354,2.708053,0.424702,0.742194,0.126769,6.394983,-1.077700,0.068308,0.240986,0.868471,0.000211,-0.008362,0.303189,-0.080542
7.338000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.300548,3.126524,0.508198,0.725326,0.128074,6.291544,-0.943505,-0.034309,0.246720,0.867263,-0.000096,0.618131,-0.222101,0.202260
7.350000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.296468,4.028184,0.572257,0.719420,0.125594,5.348574,-0.397368,0.257696,0.260018,0.857278,0.000887,1.416010,-1.016168,-0.011030
7.362000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.297109,4.904706,0.646660,0.718570,0.126264,6.650624,0.085626,0.186561,0.276490,0.848865,0.001088,1.336493,-0.886403,-0.091859
7.374000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.287770,5.633653,0.727317,0.724426,0.135971,6.578976,0.471382,0.745930,0.292734,0.840372,0.000577,1.377712,-0.637298,-0.134364
7.386000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.268758,6.087257,0.786347,0.730373,0.151502,4.838842,0.522788,1.080026,0.303317,0.837100,-0.000214,1.324493,-0.256023,-0.104628
7.398000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.246848,6.282580,0.822846,0.738606,0.148083,2.883201,0.633612,-0.548865,0.325373,0.834786,-0.000298,2.049694,-0.175652,0.192722
7.410000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.228349,6.547029,0.846227,0.740131,0.127447,2.050872,0.012611,-1.818144,0.343595,0.831256,0.000335,1.721717,-0.259580,0.278535
7.422000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.215689,6.851676,0.869706,0.744688,0.110833,1.919131,0.489594,-1.103500,0.363713,0.824024,0.000927,1.680266,-0.666484,-0.100688
7.434000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.211074,7.167027,0.891331,0.753563,0.110518,1.895512,0.840959,0.099637,0.383786,0.814875,0.000122,1.719923,-0.825723,-0.212904
7.446000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.211566,7.264867,0.908705,0.769407,0.119840,1.166198,1.573655,0.468600,0.405035,0.805011,-0.000949,1.849528,-0.947619,-0.060867
7.456000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.215607,7.375248,0.909432,0.794037,0.128907,0.246046,2.189474,0.892951,0.416496,0.800956,-0.001153,1.236793,-0.459027,-0.099469
7.468000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.217681,7.530422,0.904483,0.818970,0.147266,-0.276890,1.805488,1.525329,0.427856,0.797906,-0.001643,0.870871,-0.094984,-0.112580
7.480000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.216729,7.635953,0.905499,0.825538,0.165929,-0.073447,0.417161,1.353288,0.447005,0.789227,-0.001963,1.965610,-0.749811,0.040117
7.492000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.222211,7.430245,0.920460,0.822027,0.170389,0.939003,0.115135,0.445405,0.477073,0.777115,-0.001246,2.499449,-1.055787,0.013344
7.504000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.221862,7.264904,0.925637,0.825904,0.172890,0.406516,0.353135,0.140360,0.505423,0.762436,-0.000939,2.501735,-1.310332,0.029390
7.516000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.212138,7.172342,0.926500,0.824149,0.174578,0.131973,-0.308126,0.114537,0.534841,0.745118,-0.000690,2.685660,-1.434885,-0.014401
7.528000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.190781,7.121828,0.929452,0.803849,0.173923,0.150842,-1.807715,-0.143820,0.570448,0.724904,-0.000579,2.922036,-1.397018,0.027964
7.540000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.155157,6.756051,0.920106,0.775913,0.168038,-0.645211,-2.468120,-0.553540,0.598690,0.711109,-0.000336,2.590164,-1.135037,0.070905
7.552000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.123440,5.823940,0.900643,0.760534,0.162239,-1.535078,-0.428085,-0.004076,0.622392,0.700534,0.000202,1.952700,-1.300665,-0.150645
7.564000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.113290,5.103590,0.878944,0.769332,0.170116,-1.397809,0.423432,0.509151,0.639794,0.690712,-0.000573,1.348325,-0.847230,-0.124213
7.576000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.100409,4.248638,0.862467,0.779808,0.180919,-1.436550,0.855904,0.838103,0.653938,0.684323,-0.000974,1.180666,-0.554052,-0.097613
7.588000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.070179,3.586740,0.846289,0.793270,0.188599,-1.395691,1.068369,0.316641,0.662905,0.681140,-0.001543,0.574694,-0.064162,0.319568
7.600000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.028231,3.437176,0.828790,0.796425,0.176355,-0.636743,0.180040,-0.668014,0.668827,0.679177,0.000273,0.272688,0.006413,0.162223
7.612000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,-0.011746,3.105755,0.823905,0.795950,0.162054,-0.390521,-0.003543,-0.960433,0.664571,0.681147,0.000972,-0.273724,0.155429,0.069113
7.624000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.008103,2.849985,0.818112,0.795199,0.150199,-0.410218,-0.046274,-0.838596,0.660649,0.682794,0.001157,-0.220841,0.107888,0.005595
7.636000,0.106387,0.248763,0.593700,0.000000,0.000000,0.000000,0.029755,2.575679,0.811382,0.795416,0.140516,-0.476280,-0.055618,-0.559497,0.655884,0.684711,0.001119,-0.344681,0.117973,-0.000693
