time,bodyPosX_ref,bodyPosX_cur,bodyPosY_ref,bodyPosY_cur,bodyPosZ_ref,bodyPosZ_cur
7.098000,-0.491788,-0.575144,0.000071,0.000930,0.586378,0.591350
7.100000,-0.487396,-0.570735,0.000071,0.000953,0.586397,0.591350
7.102000,-0.483003,-0.566336,0.000070,0.000947,0.586417,0.591352
7.104000,-0.478611,-0.561928,0.000069,0.000965,0.586436,0.591364
7.106000,-0.474219,-0.557512,0.000068,0.000938,0.586456,0.591406
7.108000,-0.469826,-0.553115,0.000067,0.000945,0.586475,0.591381
7.110000,-0.465434,-0.548725,0.000067,0.000936,0.586494,0.591350
7.112000,-0.461042,-0.544298,0.000066,0.000945,0.586513,0.591456
7.114000,-0.456649,-0.539876,0.000065,0.000922,0.586533,0.591503
7.116000,-0.452257,-0.535487,0.000064,0.000947,0.586552,0.591440
7.118000,-0.447865,-0.531082,0.000063,0.000908,0.586571,0.591477
7.120000,-0.443472,-0.526685,0.000063,0.000932,0.586590,0.591475
7.122000,-0.439080,-0.522298,0.000062,0.000920,0.586609,0.591473
7.124000,-0.434688,-0.517900,0.000061,0.000933,0.586628,0.591477
7.126000,-0.430295,-0.513486,0.000060,0.000917,0.586646,0.591601
7.128000,-0.425903,-0.509102,0.000060,0.000918,0.586665,0.591578
7.130000,-0.421511,-0.504720,0.000059,0.000924,0.586684,0.591528
7.132000,-0.417119,-0.500321,0.000058,0.000917,0.586703,0.591585
7.134000,-0.412726,-0.495904,0.000057,0.000899,0.586721,0.591622
7.136000,-0.408334,-0.491505,0.000056,0.000896,0.586740,0.591667
7.138000,-0.403942,-0.487132,0.000056,0.000873,0.586759,0.591731
7.140000,-0.399549,-0.482742,0.000055,0.000870,0.586777,0.591744
7.142000,-0.395157,-0.478365,0.000054,0.000871,0.586796,0.591667
7.144000,-0.390765,-0.473969,0.000053,0.000881,0.586814,0.591655
7.146000,-0.386372,-0.469550,0.000052,0.000877,0.586832,0.591702
7.148000,-0.381980,-0.465118,0.000052,0.000858,0.586851,0.591784
7.150000,-0.377588,-0.460748,0.000051,0.000860,0.586869,0.591794
7.152000,-0.373195,-0.456385,0.000050,0.000839,0.586887,0.591863
7.154000,-0.368803,-0.452016,0.000049,0.000839,0.586905,0.591808
7.156000,-0.364411,-0.447650,0.000048,0.000847,0.586924,0.591732
7.158000,-0.360018,-0.443264,0.000048,0.000847,0.586942,0.591751
7.160000,-0.355626,-0.438861,0.000047,0.000858,0.586960,0.591846
7.162000,-0.351234,-0.434496,0.000046,0.000859,0.586978,0.591856
7.164000,-0.346841,-0.430136,0.000045,0.000864,0.586996,0.591860
7.166000,-0.342449,-0.425778,0.000044,0.000854,0.587013,0.591884
7.168000,-0.338057,-0.421418,0.000044,0.000856,0.587031,0.591832
7.170000,-0.333664,-0.417060,0.000043,0.000853,0.587049,0.591792
7.172000,-0.329272,-0.412704,0.000042,0.000853,0.587067,0.591854
7.174000,-0.324880,-0.408264,0.000041,0.000853,0.587084,0.591990
7.176000,-0.320487,-0.403903,0.000041,0.000843,0.587102,0.591952
7.178000,-0.316095,-0.399537,0.000040,0.000831,0.587120,0.591900
7.180000,-0.311703,-0.395176,0.000039,0.000807,0.587137,0.591931
7.182000,-0.307310,-0.390815,0.000038,0.000802,0.587155,0.591863
7.184000,-0.302918,-0.386460,0.000037,0.000794,0.587172,0.591856
7.186000,-0.298526,-0.382107,0.000037,0.000801,0.587190,0.591968
7.188000,-0.294134,-0.377753,0.000036,0.000800,0.587207,0.592008
7.190000,-0.289741,-0.373401,0.000035,0.000803,0.587224,0.592079
7.192000,-0.285349,-0.369052,0.000034,0.000804,0.587242,0.592181
7.194000,-0.280957,-0.364694,0.000033,0.000792,0.587259,0.592149
7.196000,-0.276564,-0.360338,0.000033,0.000801,0.587276,0.592091
7.198000,-0.272172,-0.355984,0.000032,0.000794,0.587293,0.592105
7.200000,-0.267780,-0.351630,0.000031,0.000804,0.587310,0.592242
7.202000,-0.263387,-0.347277,0.000030,0.000803,0.587327,0.592291
7.204000,-0.259002,-0.342925,0.000029,0.000809,0.587340,0.592359
7.206000,-0.254631,-0.338570,0.000029,0.000804,0.587345,0.592429
7.208000,-0.250274,-0.334210,0.000028,0.000795,0.587342,0.592387
7.210000,-0.245931,-0.329852,0.000027,0.000793,0.587331,0.592332
7.212000,-0.241603,-0.325495,0.000027,0.000788,0.587312,0.592352
7.214000,-0.237288,-0.321135,0.000026,0.000795,0.587285,0.592292
7.216000,-0.232988,-0.316779,0.000025,0.000793,0.587250,0.592252
7.218000,-0.228702,-0.312430,0.000025,0.000806,0.587207,0.592270
7.220000,-0.224430,-0.308081,0.000024,0.000799,0.587157,0.592374
7.222000,-0.220172,-0.303733,0.000023,0.000802,0.587098,0.592363
7.224000,-0.215929,-0.299392,0.000023,0.000799,0.587031,0.592345
7.226000,-0.211699,-0.295063,0.000022,0.000798,0.586956,0.592394
7.228000,-0.207484,-0.290725,0.000022,0.000800,0.586873,0.592303
7.230000,-0.203283,-0.286395,0.000021,0.000801,0.586782,0.592226
7.232000,-0.199096,-0.282072,0.000020,0.000800,0.586683,0.592213
7.234000,-0.194923,-0.277851,0.000020,0.000795,0.586576,0.592301
7.236000,-0.190764,-0.273543,0.000019,0.000793,0.586461,0.592263
7.238000,-0.186620,-0.269241,0.000019,0.000802,0.586338,0.592205
7.240000,-0.182489,-0.265044,0.000018,0.000798,0.586207,0.592207
7.242000,-0.178373,-0.260755,0.000018,0.000797,0.586068,0.592068
7.244000,-0.174271,-0.256476,0.000017,0.000806,0.585921,0.591927
7.246000,-0.170183,-0.252318,0.000017,0.000801,0.585766,0.591855
7.248000,-0.166109,-0.248297,0.000016,0.000802,0.585603,0.591762
7.250000,-0.162050,-0.244349,0.000016,0.000788,0.585432,0.591720
7.252000,-0.158004,-0.240119,0.000015,0.000788,0.585253,0.591649
7.254000,-0.153973,-0.235892,0.000015,0.000785,0.585066,0.591623
7.256000,-0.149956,-0.231669,0.000014,0.000795,0.584871,0.591427
7.258000,-0.145953,-0.227445,0.000014,0.000792,0.584668,0.591232
7.260000,-0.141964,-0.223348,0.000013,0.000790,0.584457,0.591105
7.262000,-0.137989,-0.219393,0.000013,0.000785,0.584238,0.591080
7.264000,-0.134029,-0.215536,0.000012,0.000770,0.584011,0.591022
7.266000,-0.130082,-0.211347,0.000012,0.000782,0.583776,0.590880
7.268000,-0.126150,-0.207161,0.000011,0.000782,0.583533,0.590759
7.270000,-0.122232,-0.203089,0.000011,0.000784,0.583282,0.590599
7.272000,-0.118328,-0.198911,0.000010,0.000784,0.583023,0.590373
7.274000,-0.114438,-0.194740,0.000010,0.000786,0.582756,0.590176
7.276000,-0.110562,-0.190572,0.000010,0.000784,0.582481,0.590069
7.278000,-0.106701,-0.186403,0.000009,0.000784,0.582198,0.589815
7.280000,-0.102853,-0.182241,0.000009,0.000795,0.581907,0.589553
7.282000,-0.099020,-0.178183,0.000008,0.000792,0.581608,0.589359
7.284000,-0.095200,-0.174240,0.000008,0.000788,0.581301,0.589143
7.286000,-0.091395,-0.170115,0.000007,0.000796,0.580986,0.588871
7.288000,-0.087604,-0.165993,0.000007,0.000796,0.580663,0.588632
7.290000,-0.083828,-0.161968,0.000007,0.000792,0.580332,0.588470
7.292000,-0.080065,-0.158043,0.000006,0.000787,0.579993,0.588271
7.294000,-0.076316,-0.153951,0.000006,0.000803,0.579646,0.587990
7.296000,-0.072582,-0.149861,0.000006,0.000800,0.579291,0.587728
7.298000,-0.068862,-0.145848,0.000005,0.000806,0.578928,0.587371
7.300000,-0.065156,-0.141917,0.000005,0.000807,0.578557,0.587074
7.302000,-0.061464,-0.137863,0.000005,0.000797,0.578178,0.586765
7.304000,-0.057786,-0.133820,0.000004,0.000798,0.577791,0.586518
7.306000,-0.054122,-0.129865,0.000004,0.000796,0.577396,0.586358
7.308000,-0.050472,-0.125978,0.000004,0.000782,0.576994,0.586162
7.310000,-0.046837,-0.121968,0.000003,0.000796,0.576583,0.585892
7.312000,-0.043216,-0.117966,0.000003,0.000796,0.576164,0.585634
7.314000,-0.039608,-0.113993,0.000003,0.000799,0.575737,0.585249
7.316000,-0.036015,-0.110007,0.000002,0.000806,0.575302,0.584808
7.318000,-0.032436,-0.106038,0.000002,0.000809,0.574859,0.584413
7.320000,-0.028871,-0.102137,0.000002,0.000805,0.574408,0.584101
7.322000,-0.025321,-0.098314,0.000001,0.000804,0.573949,0.583717
7.324000,-0.021784,-0.094545,0.000001,0.000798,0.573482,0.583386
7.326000,-0.018262,-0.090625,0.000001,0.000788,0.573007,0.583051
7.328000,-0.014754,-0.086716,0.000000,0.000799,0.572524,0.582760
7.330000,-0.011259,-0.082855,-0.000000,0.000781,0.572033,0.582364
7.332000,-0.007779,-0.078972,-0.000001,0.000795,0.571534,0.581926
7.334000,-0.004314,-0.075097,-0.000001,0.000791,0.571027,0.581516
7.336000,-0.000862,-0.071269,-0.000001,0.000792,0.570512,0.581176
7.338000,0.002576,-0.067497,-0.000002,0.000795,0.569989,0.580745
7.340000,0.005999,-0.063745,-0.000002,0.000789,0.569458,0.580356
7.342000,0.009408,-0.059922,-0.000003,0.000790,0.568919,0.579953
7.344000,0.012803,-0.056111,-0.000003,0.000796,0.568372,0.579599
7.346000,0.016184,-0.052335,-0.000003,0.000795,0.567817,0.579148
7.348000,0.019551,-0.048556,-0.000004,0.000806,0.567254,0.578665
7.350000,0.022903,-0.045256,-0.000004,0.000801,0.566683,0.578241
7.352000,0.026242,-0.041531,-0.000005,0.000801,0.566104,0.577833
7.354000,0.029566,-0.037840,-0.000005,0.000796,0.565517,0.577313
7.356000,0.032876,-0.034168,-0.000006,0.000789,0.564922,0.576817
7.358000,0.036171,-0.030457,-0.000006,0.000793,0.564319,0.576292
7.360000,0.039453,-0.026802,-0.000007,0.000791,0.563708,0.575827
7.362000,0.042720,-0.023213,-0.000007,0.000799,0.563089,0.575440
7.364000,0.045973,-0.019576,-0.000008,0.000804,0.562462,0.574914
7.366000,0.049212,-0.015904,-0.000008,0.000821,0.561827,0.574340
7.368000,0.052436,-0.012258,-0.000009,0.000813,0.561184,0.573812
7.370000,0.055646,-0.008665,-0.000009,0.000817,0.560533,0.573244
7.372000,0.058842,-0.005120,-0.000009,0.000815,0.559874,0.572733
7.374000,0.062023,-0.001500,-0.000010,0.000816,0.559207,0.572124
7.376000,0.065190,0.002101,-0.000010,0.000814,0.558532,0.571560
7.378000,0.068343,0.005650,-0.000011,0.000815,0.557849,0.570959
7.380000,0.071481,0.009154,-0.000011,0.000818,0.557158,0.570418
7.382000,0.074605,0.012718,-0.000012,0.000807,0.556459,0.569848
7.384000,0.077715,0.016253,-0.000012,0.000811,0.555752,0.569258
7.386000,0.080810,0.019752,-0.000013,0.000811,0.555037,0.568715
7.388000,0.083891,0.023215,-0.000013,0.000810,0.554314,0.568133
7.390000,0.086957,0.026642,-0.000014,0.000823,0.553583,0.567528
7.392000,0.090009,0.030135,-0.000014,0.000822,0.552844,0.566886
7.394000,0.093046,0.033600,-0.000015,0.000826,0.552097,0.566207
7.396000,0.096069,0.037024,-0.000015,0.000835,0.551343,0.565583
7.398000,0.099077,0.040440,-0.000016,0.000814,0.550580,0.564974
7.400000,0.102071,0.043860,-0.000016,0.000821,0.549809,0.564298
7.402000,0.105050,0.047252,-0.000017,0.000825,0.549030,0.563656
7.404000,0.108015,0.050601,-0.000017,0.000829,0.548243,0.562990
7.406000,0.110965,0.053916,-0.000018,0.000828,0.547448,0.562370
7.408000,0.113901,0.057233,-0.000018,0.000841,0.546645,0.561683
7.410000,0.116822,0.060527,-0.000019,0.000854,0.545834,0.561026
7.412000,0.119728,0.063853,-0.000019,0.000853,0.545015,0.560315
7.414000,0.122619,0.067146,-0.000020,0.000856,0.544188,0.559641
7.416000,0.125496,0.070421,-0.000020,0.000847,0.543353,0.558895
7.418000,0.128358,0.073710,-0.000021,0.000852,0.542510,0.558138
7.420000,0.131206,0.076954,-0.000021,0.000856,0.541659,0.557359
7.422000,0.134038,0.080146,-0.000022,0.000863,0.540800,0.556634
7.424000,0.136856,0.083284,-0.000022,0.000850,0.539933,0.555977
7.426000,0.139659,0.086428,-0.000023,0.000868,0.539058,0.555253
7.428000,0.142447,0.089645,-0.000023,0.000867,0.538175,0.554500
7.430000,0.145220,0.092840,-0.000024,0.000867,0.537284,0.553707
7.432000,0.147979,0.095999,-0.000024,0.000872,0.536385,0.552954
7.434000,0.150722,0.099105,-0.000025,0.000877,0.535478,0.552196
7.436000,0.153451,0.102224,-0.000025,0.000866,0.534563,0.551426
7.438000,0.156164,0.105358,-0.000026,0.000870,0.533640,0.550585
7.440000,0.158863,0.108461,-0.000026,0.000875,0.532709,0.549778
7.442000,0.161546,0.111511,-0.000027,0.000875,0.531770,0.548963
7.444000,0.164215,0.114511,-0.000027,0.000868,0.530823,0.548198
7.446000,0.166868,0.117514,-0.000028,0.000893,0.529868,0.547437
7.448000,0.169506,0.120581,-0.000028,0.000895,0.528905,0.546591
7.450000,0.172129,0.123628,-0.000028,0.000892,0.527934,0.545762
7.452000,0.174737,0.126628,-0.000029,0.000895,0.526955,0.544913
7.454000,0.177329,0.129583,-0.000029,0.000896,0.525968,0.544108
7.456000,0.179906,0.132596,-0.000030,0.000897,0.524973,0.543186
7.458000,0.182468,0.135601,-0.000030,0.000898,0.523970,0.542277
7.460000,0.185015,0.138573,-0.000031,0.000897,0.522959,0.541354
7.462000,0.187546,0.141485,-0.000031,0.000891,0.521940,0.540486
7.464000,0.190062,0.144333,-0.000031,0.000899,0.520913,0.539683
7.466000,0.192562,0.147267,-0.000032,0.000899,0.519878,0.538761
7.468000,0.195047,0.150191,-0.000032,0.000899,0.518835,0.537844
7.470000,0.197516,0.153068,-0.000033,0.000900,0.517784,0.536898
7.472000,0.199970,0.155897,-0.000033,0.000900,0.516725,0.535995
7.474000,0.202408,0.158665,-0.000034,0.000897,0.515658,0.535092
7.476000,0.204830,0.161436,-0.000034,0.000915,0.514583,0.534187
7.478000,0.207237,0.164277,-0.000034,0.000906,0.513500,0.533259
7.480000,0.209628,0.167095,-0.000035,0.000904,0.512409,0.532285
7.482000,0.212003,0.169891,-0.000035,0.000905,0.511310,0.531340
7.484000,0.214362,0.172658,-0.000036,0.000902,0.510204,0.530393
7.486000,0.216706,0.175400,-0.000036,0.000898,0.509089,0.529495
7.488000,0.219033,0.178168,-0.000036,0.000898,0.507966,0.528460
7.490000,0.221345,0.180926,-0.000037,0.000896,0.506835,0.527425
7.492000,0.223640,0.183674,-0.000037,0.000904,0.505696,0.526431
7.494000,0.225920,0.186405,-0.000037,0.000903,0.504549,0.525446
7.496000,0.228184,0.189120,-0.000038,0.000903,0.503394,0.524511
7.498000,0.230431,0.191819,-0.000038,0.000902,0.502233,0.523438
7.500000,0.232663,0.194508,-0.000039,0.000899,0.501063,0.522375
7.502000,0.234878,0.197184,-0.000039,0.000905,0.499887,0.521352
7.504000,0.237078,0.199804,-0.000039,0.000906,0.498703,0.520350
7.506000,0.239261,0.202371,-0.000040,0.000913,0.497512,0.519397
7.508000,0.241429,0.204982,-0.000040,0.000910,0.496315,0.518431
7.510000,0.243580,0.207588,-0.000040,0.000907,0.495110,0.517371
7.512000,0.245716,0.210156,-0.000041,0.000908,0.493899,0.516306
7.514000,0.247836,0.212674,-0.000041,0.000911,0.492682,0.515272
7.516000,0.249939,0.215237,-0.000041,0.000912,0.491459,0.514202
7.518000,0.252027,0.217788,-0.000042,0.000908,0.490229,0.513143
7.520000,0.254098,0.220280,-0.000042,0.000914,0.488994,0.512119
7.522000,0.256154,0.222799,-0.000042,0.000922,0.487752,0.511080
7.524000,0.258193,0.225306,-0.000043,0.000919,0.486505,0.509976
7.526000,0.260217,0.227798,-0.000043,0.000919,0.485253,0.508822
7.528000,0.262225,0.230278,-0.000043,0.000918,0.483995,0.507681
7.530000,0.264216,0.232742,-0.000043,0.000921,0.482732,0.506574
7.532000,0.266192,0.235187,-0.000044,0.000916,0.481464,0.505501
7.534000,0.268151,0.237619,-0.000044,0.000922,0.480190,0.504441
7.536000,0.270095,0.240032,-0.000044,0.000918,0.478913,0.503260
7.538000,0.272022,0.242433,-0.000045,0.000916,0.477630,0.502076
7.540000,0.273934,0.244814,-0.000045,0.000917,0.476343,0.500915
7.542000,0.275829,0.247181,-0.000045,0.000916,0.475052,0.499764
7.544000,0.277709,0.249041,-0.000045,0.000922,0.473757,0.498647
7.546000,0.279573,0.251364,-0.000046,0.000918,0.472457,0.497565
7.548000,0.281420,0.253667,-0.000046,0.000923,0.471154,0.496434
7.550000,0.283252,0.255954,-0.000046,0.000919,0.469847,0.495221
7.552000,0.285067,0.258228,-0.000046,0.000920,0.468537,0.494012
7.554000,0.286867,0.260489,-0.000046,0.000919,0.467223,0.492812
7.556000,0.288650,0.262736,-0.000047,0.000918,0.465906,0.491645
7.558000,0.290418,0.264964,-0.000047,0.000919,0.464586,0.490454
7.560000,0.292169,0.267175,-0.000047,0.000915,0.463264,0.489286
7.562000,0.293905,0.269369,-0.000047,0.000920,0.461938,0.488142
7.564000,0.295625,0.271548,-0.000047,0.000917,0.460611,0.486909
7.566000,0.297328,0.273713,-0.000048,0.000918,0.459280,0.485689
7.568000,0.299016,0.275862,-0.000048,0.000915,0.457948,0.484499
7.570000,0.300687,0.277991,-0.000048,0.000914,0.456614,0.483282
7.572000,0.302343,0.280104,-0.000048,0.000911,0.455277,0.482083
7.574000,0.303982,0.282203,-0.000048,0.000914,0.453939,0.480879
7.576000,0.305606,0.284282,-0.000048,0.000911,0.452600,0.479699
7.578000,0.307214,0.286344,-0.000049,0.000916,0.451259,0.478546
7.580000,0.308805,0.288386,-0.000049,0.000914,0.449917,0.477277
7.582000,0.310381,0.290414,-0.000049,0.000912,0.448574,0.476011
7.584000,0.311940,0.292425,-0.000049,0.000915,0.447230,0.474766
7.586000,0.313484,0.294417,-0.000049,0.000912,0.445885,0.473548
7.588000,0.315011,0.296391,-0.000049,0.000913,0.444540,0.472334
7.590000,0.316523,0.298349,-0.000049,0.000908,0.443194,0.471144
7.592000,0.318018,0.300287,-0.000050,0.000909,0.441848,0.469923
7.594000,0.319498,0.302206,-0.000050,0.000911,0.440502,0.468719
7.596000,0.320962,0.304109,-0.000050,0.000912,0.439157,0.467461
7.598000,0.322409,0.305995,-0.000050,0.000911,0.437811,0.466193
7.600000,0.323841,0.307864,-0.000050,0.000912,0.436466,0.464935
7.602000,0.325258,0.309716,-0.000050,0.000909,0.435124,0.463701
7.604000,0.326660,0.311547,-0.000050,0.000911,0.433786,0.462441
7.606000,0.328048,0.313360,-0.000050,0.000910,0.432454,0.461201
7.608000,0.329422,0.315155,-0.000050,0.000912,0.431128,0.459991
7.610000,0.330783,0.316931,-0.000050,0.000912,0.429810,0.458806
7.612000,0.332131,0.318688,-0.000051,0.000915,0.428500,0.457609
7.614000,0.333466,0.320426,-0.000051,0.000915,0.427199,0.456359
7.616000,0.334787,0.322149,-0.000051,0.000913,0.425905,0.455121
7.618000,0.336095,0.323851,-0.000051,0.000913,0.425000,0.453854
7.620000,0.337390,0.325534,-0.000051,0.000913,0.425000,0.452605
7.622000,0.338671,0.327200,-0.000051,0.000915,0.425000,0.451382
7.624000,0.339939,0.328846,-0.000051,0.000916,0.425000,0.450156
7.626000,0.341193,0.330472,-0.000051,0.000917,0.425000,0.448952
7.628000,0.342433,0.332077,-0.000051,0.000915,0.425000,0.447778
7.630000,0.343659,0.333659,-0.000051,0.000918,0.425000,0.446584
7.632000,0.344872,0.335217,-0.000051,0.000920,0.425000,0.445414
7.634000,0.346071,0.336752,-0.000051,0.000920,0.425000,0.444221
7.636000,0.347256,0.338267,-0.000051,0.000924,0.425000,0.443025
7.638000,0.348427,0.339758,-0.000051,0.000924,0.425000,0.441850
7.640000,0.349585,0.341227,-0.000051,0.000925,0.425000,0.440706
7.642000,0.350728,0.342672,-0.000051,0.000927,0.425000,0.439549
7.644000,0.351856,0.344094,-0.000051,0.000928,0.425000,0.438419
7.646000,0.352971,0.345493,-0.000052,0.000930,0.425000,0.437326
7.648000,0.354072,0.346871,-0.000052,0.000933,0.425000,0.436268
7.650000,0.355158,0.348226,-0.000052,0.000934,0.425000,0.435207
7.652000,0.356229,0.349559,-0.000052,0.000936,0.425000,0.434167
7.654000,0.357287,0.350871,-0.000052,0.000938,0.425000,0.433153
7.656000,0.358329,0.352161,-0.000052,0.000938,0.425000,0.432149
7.658000,0.359358,0.353430,-0.000052,0.000940,0.425000,0.431124
7.660000,0.360371,0.354677,-0.000052,0.000942,0.425000,0.430122
7.662000,0.361370,0.355903,-0.000052,0.000944,0.425000,0.429147
7.664000,0.362354,0.357111,-0.000052,0.000949,0.425000,0.428179
7.666000,0.363323,0.358297,-0.000052,0.000950,0.425000,0.427221
7.668000,0.364277,0.359463,-0.000052,0.000954,0.425000,0.426285
7.670000,0.365217,0.360610,-0.000052,0.000955,0.425000,0.425376
7.672000,0.366141,0.361737,-0.000052,0.000957,0.425000,0.424452
7.674000,0.367050,0.362844,-0.000052,0.000959,0.425000,0.423547
7.676000,0.367944,0.363932,-0.000052,0.000962,0.425000,0.422660
7.678000,0.368823,0.365002,-0.000052,0.000966,0.425000,0.421801
7.680000,0.369687,0.366053,-0.000052,0.000969,0.425000,0.420935
7.682000,0.370535,0.367084,-0.000052,0.000972,0.425000,0.420076
7.684000,0.371367,0.368097,-0.000052,0.000974,0.425000,0.419243
7.686000,0.372184,0.369091,-0.000052,0.000997,0.425000,0.418440
7.688000,0.372986,0.370067,-0.000052,0.001004,0.425000,0.417628
7.690000,0.373772,0.371024,-0.000052,0.001007,0.425000,0.416837
7.692000,0.374542,0.371963,-0.000052,0.001010,0.425000,0.416072
7.694000,0.375296,0.372887,-0.000052,0.001016,0.425000,0.415320
7.696000,0.376035,0.373792,-0.000052,0.001018,0.425000,0.414570
7.698000,0.376757,0.374680,-0.000052,0.001023,0.425000,0.413839
7.700000,0.377463,0.375552,-0.000052,0.001025,0.425000,0.413133
7.702000,0.378154,0.376406,-0.000052,0.001029,0.425000,0.412421
7.704000,0.378828,0.377243,-0.000052,0.001032,0.425000,0.411723
7.706000,0.379487,0.378062,-0.000052,0.001036,0.425000,0.411048
7.708000,0.380129,0.378864,-0.000052,0.001026,0.425000,0.410398
7.710000,0.380756,0.379650,-0.000052,0.001028,0.425000,0.409759
7.712000,0.381366,0.380419,-0.000052,0.001029,0.425000,0.409121
7.714000,0.381961,0.381171,-0.000052,0.001032,0.425000,0.408500
7.716000,0.382539,0.381907,-0.000052,0.001033,0.425000,0.407896
7.718000,0.383102,0.382626,-0.000052,0.001035,0.425000,0.407283
7.720000,0.383648,0.383328,-0.000052,0.001036,0.425000,0.406687
7.722000,0.384179,0.384014,-0.000052,0.001039,0.425000,0.406114
7.724000,0.384693,0.384684,-0.000052,0.001041,0.425000,0.405566
7.726000,0.385192,0.385339,-0.000052,0.001045,0.425000,0.405029
7.728000,0.385674,0.385977,-0.000052,0.001047,0.425000,0.404491
7.730000,0.386141,0.386598,-0.000052,0.001050,0.425000,0.403965
7.732000,0.386591,0.387203,-0.000052,0.001052,0.425000,0.403458
7.734000,0.387026,0.387794,-0.000052,0.001053,0.425000,0.402968
7.736000,0.387444,0.388368,-0.000052,0.001055,0.425000,0.402474
7.738000,0.387847,0.388926,-0.000052,0.001056,0.425000,0.401995
7.740000,0.388233,0.389468,-0.000052,0.001058,0.425000,0.401535
7.742000,0.388604,0.389995,-0.000052,0.001061,0.425000,0.401095
7.744000,0.388958,0.390505,-0.000052,0.001063,0.425000,0.400646
7.746000,0.389296,0.391000,-0.000052,0.001065,0.425000,0.400211
7.748000,0.389619,0.391479,-0.000052,0.001067,0.425000,0.399794
7.750000,0.389925,0.391943,-0.000052,0.001067,0.425000,0.399397
7.752000,0.390216,0.392390,-0.000052,0.001069,0.425000,0.398995
7.754000,0.390490,0.392822,-0.000052,0.001071,0.425000,0.398604
7.756000,0.390749,0.393239,-0.000052,0.001074,0.425000,0.398230
7.758000,0.390992,0.393638,-0.000052,0.001076,0.425000,0.397874
7.760000,0.391220,0.394023,-0.000052,0.001077,0.425000,0.397534
7.762000,0.391437,0.394392,-0.000052,0.001080,0.425000,0.397202
7.764000,0.391645,0.394745,-0.000052,0.001082,0.425000,0.396867
7.766000,0.391844,0.395084,-0.000052,0.001084,0.425000,0.396543
7.768000,0.392035,0.395408,-0.000052,0.001086,0.425000,0.396233
7.770000,0.392219,0.395718,-0.000052,0.001087,0.425000,0.395939
7.772000,0.392396,0.396014,-0.000052,0.001088,0.425000,0.395655
7.774000,0.392564,0.396297,-0.000052,0.001089,0.425000,0.395368
7.776000,0.392725,0.396568,-0.000052,0.001090,0.425000,0.395092
7.778000,0.392877,0.396825,-0.000052,0.001092,0.425000,0.394828
7.780000,0.393022,0.397069,-0.000052,0.001093,0.425000,0.394577
7.782000,0.393159,0.397303,-0.000052,0.001096,0.425000,0.394338
7.784000,0.393288,0.397524,-0.000052,0.001097,0.425000,0.394093
7.786000,0.393408,0.397734,-0.000052,0.001099,0.425000,0.393858
7.788000,0.393521,0.397932,-0.000052,0.001100,0.425000,0.393636
7.790000,0.393625,0.398120,-0.000052,0.001101,0.425000,0.393428
7.792000,0.393721,0.398297,-0.000052,0.001102,0.425000,0.393233
7.794000,0.393809,0.398464,-0.000052,0.001103,0.425000,0.393045
7.796000,0.393889,0.398621,-0.000052,0.001104,0.425000,0.392857
7.798000,0.393960,0.398768,-0.000052,0.001105,0.425000,0.392678
7.800000,0.394022,0.398905,-0.000052,0.001107,0.425000,0.392510
7.802000,0.394076,0.399032,-0.000052,0.001108,0.425000,0.392353
7.804000,0.394122,0.399150,-0.000052,0.001109,0.425000,0.392208
7.806000,0.394159,0.399259,-0.000052,0.001111,0.425000,0.392072
7.808000,0.394189,0.399359,-0.000052,0.001112,0.425000,0.391929
7.810000,0.394213,0.399449,-0.000052,0.001114,0.425000,0.391794
7.812000,0.394232,0.399531,-0.000052,0.001115,0.425000,0.391671
7.814000,0.394247,0.399604,-0.000052,0.001116,0.425000,0.391559
7.816000,0.394259,0.399669,-0.000052,0.001117,0.425000,0.391458
7.818000,0.394269,0.399727,-0.000052,0.001117,0.425000,0.391362
7.820000,0.394276,0.399776,-0.000052,0.001118,0.425000,0.391273
7.822000,0.394282,0.399818,-0.000052,0.001118,0.425000,0.391190
7.824000,0.394287,0.399854,-0.000052,0.001120,0.425000,0.391119
7.826000,0.394291,0.399882,-0.000052,0.001121,0.425000,0.391057
7.828000,0.394294,0.399904,-0.000052,0.001122,0.425000,0.391004
7.830000,0.394296,0.399920,-0.000052,0.001123,0.425000,0.390959
7.832000,0.394298,0.399930,-0.000052,0.001124,0.425000,0.390923
7.834000,0.394300,0.399935,-0.000052,0.001125,0.425000,0.390894
7.836000,0.394301,0.399936,-0.000052,0.001125,0.425000,0.390856
7.838000,0.394302,0.399931,-0.000052,0.001126,0.425000,0.390825
7.840000,0.394302,0.399923,-0.000052,0.001127,0.425000,0.390804
7.842000,0.394303,0.399911,-0.000052,0.001127,0.425000,0.390792
7.844000,0.394304,0.399894,-0.000052,0.001127,0.425000,0.390790
7.846000,0.394304,0.399874,-0.000052,0.001128,0.425000,0.390797
7.848000,0.394304,0.399852,-0.000052,0.001128,0.425000,0.390813
7.850000,0.394304,0.399826,-0.000052,0.001128,0.425000,0.390832
7.852000,0.394305,0.399799,-0.000052,0.001129,0.425000,0.390857
7.854000,0.394305,0.399769,-0.000052,0.001129,0.425000,0.390888
7.856000,0.394305,0.399736,-0.000052,0.001130,0.425000,0.390928
7.858000,0.394305,0.399702,-0.000052,0.001131,0.425000,0.390975
7.860000,0.394305,0.399665,-0.000052,0.001132,0.425000,0.391028
7.862000,0.394305,0.399627,-0.000052,0.001133,0.425000,0.391088
