time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pcx,Pcy,Pcz,Vcx,Vcy,Vcz,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Rollt,Pitcht,Yawt,Rollc,Pitchc,Yawc,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,Pf0ry,Pf1ry,Pf2ry,Pf3ry,Pf0cy,Pf1cy,Pf2cy,Pf3cy,ux,uy,Forcex,Forcey,Forcez
1.100000,0.097000,-0.000031,0.593700,0.999999,-0.000315,0.000000,-0.000315,0.000000,0.014368,-0.000004,0.588962,0.294504,-0.000147,-0.137440,0.013891,0.001217,0.599594,0.427249,0.000509,0.026092,-0.000759,-0.001180,-0.000310,-0.000663,-0.006870,-0.000225,0.401545,0.401545,-0.395455,-0.395455,0.438833,0.437721,-0.351447,-0.352468,0.234832,-0.234832,0.234832,-0.234832,0.233310,-0.235959,0.233507,-0.236455,0.294224,0.155393,0.000000,0.000000,0.000000
1.110000,0.107000,-0.000034,0.593700,0.999999,-0.000315,0.000000,-0.000315,0.000000,0.017461,-0.000006,0.587487,0.324005,-0.000167,-0.157440,0.018324,0.001224,0.599896,0.476913,0.000793,0.024611,-0.000716,-0.001162,-0.000310,-0.000718,-0.007202,-0.000204,0.401545,0.401545,-0.395455,-0.395455,0.439822,0.438809,-0.349829,-0.350807,0.234832,-0.234832,0.234832,-0.234832,0.233327,-0.235943,0.233539,-0.236424,0.292711,0.155317,0.000000,0.000000,0.000000
1.120000,0.117000,-0.000037,0.593700,0.999999,-0.000315,0.000000,-0.000315,0.000000,0.020850,-0.000008,0.585813,0.353885,-0.000188,-0.177440,0.023291,0.001228,0.600047,0.530823,0.000670,0.014004,-0.000812,-0.001077,-0.000309,-0.000760,-0.007423,-0.000187,0.401545,0.401545,-0.395455,-0.395455,0.440114,0.439211,-0.349049,-0.349971,0.234832,-0.234832,0.234832,-0.234832,0.233339,-0.235931,0.233564,-0.236397,0.291963,0.155269,0.000000,0.000000,0.000000
1.130000,0.127000,-0.000040,0.593700,0.999999,-0.000315,0.000000,-0.000315,0.000000,0.024537,-0.000010,0.583939,0.383353,-0.000203,-0.197440,0.028776,0.001234,0.600223,0.579921,0.000567,0.017512,-0.000818,-0.001206,-0.000309,-0.000802,-0.007473,-0.000179,0.401545,0.401545,-0.395455,-0.395455,0.439733,0.438931,-0.348865,-0.349803,0.234832,-0.234832,0.234832,-0.234832,0.233353,-0.235916,0.233585,-0.236375,0.291707,0.155216,0.000000,0.000000,0.000000
1.140000,0.137000,-0.000043,0.593700,0.999999,-0.000315,0.000000,-0.000315,0.000000,0.028517,-0.000012,0.581864,0.412659,-0.000215,-0.217440,0.034764,0.001238,0.600411,0.630222,0.000487,0.015922,-0.000803,-0.001107,-0.000310,-0.000833,-0.007470,-0.000170,0.401545,0.401545,-0.395455,-0.395455,0.438786,0.438070,-0.349194,-0.350098,0.234832,-0.234832,0.234832,-0.234832,0.233362,-0.235907,0.233601,-0.236359,0.291896,0.155171,0.000000,0.000000,0.000000
1.150000,0.147000,-0.000046,0.593700,0.999999,-0.000315,0.000000,-0.000315,0.000000,0.032792,-0.000014,0.579590,0.442461,-0.000224,-0.237440,0.041267,0.001244,0.600479,0.680722,0.000396,0.005601,-0.000853,-0.001142,-0.000309,-0.000866,-0.007368,-0.000166,0.401545,0.401545,-0.395455,-0.395455,0.437322,0.436662,-0.350235,-0.351115,0.234832,-0.234832,0.234832,-0.234832,0.233373,-0.235896,0.233615,-0.236344,0.292703,0.155134,0.000000,0.000000,0.000000
1.162000,0.159000,-0.000050,0.593700,0.999999,-0.000315,0.000000,-0.000315,0.000000,0.038314,-0.000017,0.576597,0.477779,-0.000233,-0.261440,0.049728,0.001250,0.600558,0.738079,0.000525,0.005356,-0.000797,-0.001246,-0.000310,-0.000902,-0.007157,-0.000162,0.401545,0.401545,-0.395455,-0.395455,0.434908,0.434308,-0.351985,-0.352874,0.234832,-0.234832,0.234832,-0.234832,0.233384,-0.235883,0.233629,-0.236329,0.294121,0.155116,0.000000,0.000000,0.000000
1.172000,0.169000,-0.000053,0.593700,0.999999,-0.000315,0.000000,-0.000315,0.000000,0.043238,-0.000019,0.573882,0.507167,-0.000241,-0.281440,0.057826,0.001256,0.600645,0.836845,0.001002,0.005528,-0.000877,-0.001113,-0.000309,-0.000922,-0.006954,-0.000158,0.401545,0.401545,-0.395455,-0.395455,0.432419,0.431882,-0.354224,-0.354931,0.234832,-0.234832,0.234832,-0.234832,0.233380,-0.235867,0.233616,-0.236318,0.296234,0.155082,0.000000,0.000000,0.000000
1.182000,0.179000,-0.000056,0.593700,0.999999,-0.000315,0.000000,-0.000315,0.000000,0.048460,-0.000021,0.570968,0.537167,-0.000247,-0.301440,0.066086,0.001258,0.600624,0.867575,0.000253,-0.000476,-0.000871,-0.001269,-0.000310,-0.000943,-0.006738,-0.000154,0.401545,0.401545,-0.395455,-0.395455,0.429482,0.428989,-0.357008,-0.357912,0.234832,-0.234832,0.234832,-0.234832,0.233389,-0.235858,0.233625,-0.236303,0.298263,0.155074,0.000000,0.000000,0.000000
1.192000,0.189000,-0.000059,0.593700,0.999999,-0.000315,0.000000,-0.000315,0.000000,0.053983,-0.000024,0.567853,0.567408,-0.000256,-0.321440,0.074741,0.001259,0.600616,0.895677,0.000179,-0.001590,-0.000853,-0.001262,-0.000310,-0.000960,-0.006453,-0.000142,0.401545,0.401545,-0.395455,-0.395455,0.426181,0.425739,-0.359940,-0.360937,0.234832,-0.234832,0.234832,-0.234832,0.233390,-0.235856,0.233636,-0.236290,0.300783,0.155081,0.000000,0.000000,0.000000
1.202000,0.199000,-0.000063,0.593700,0.999999,-0.000315,0.000000,-0.000315,0.000000,0.059809,-0.000027,0.564539,0.597955,-0.000264,-0.341440,0.083827,0.001261,0.600615,0.934325,0.000009,-0.007152,-0.000900,-0.001229,-0.000310,-0.000977,-0.006232,-0.000137,0.401545,0.401545,-0.395455,-0.395455,0.422614,0.422211,-0.363178,-0.364226,0.234832,-0.234832,0.234832,-0.234832,0.233394,-0.235851,0.233645,-0.236278,0.303546,0.155063,0.000000,0.000000,0.000000
1.212000,0.209000,-0.000066,0.593700,0.999999,-0.000314,0.000000,-0.000315,0.000000,0.065943,-0.000029,0.561025,0.628810,-0.000271,-0.361440,0.093365,0.001263,0.600479,0.977826,0.000284,-0.012822,-0.000825,-0.001395,-0.000311,-0.000996,-0.006105,-0.000130,0.401545,0.401545,-0.395455,-0.395455,0.418767,0.418371,-0.366485,-0.367544,0.234832,-0.234832,0.234832,-0.234832,0.233398,-0.235847,0.233654,-0.236268,0.306366,0.155107,0.000000,0.000000,0.000000
1.222000,0.219000,-0.000069,0.593700,0.999999,-0.000314,0.000000,-0.000315,0.000000,0.072384,-0.000032,0.557310,0.659406,-0.000277,-0.381440,0.103386,0.001262,0.600463,1.024116,0.000097,-0.001006,-0.000912,-0.001303,-0.000310,-0.001004,-0.006021,-0.000130,0.401545,0.401545,-0.395455,-0.395455,0.414664,0.414296,-0.370173,-0.371184,0.234832,-0.234832,0.234832,-0.234832,0.233401,-0.235844,0.233659,-0.236262,0.309477,0.155110,0.000000,0.000000,0.000000
1.232000,0.229000,-0.000072,0.593700,0.999999,-0.000314,0.000000,-0.000315,0.000000,0.079133,-0.000035,0.553396,0.690570,-0.000283,-0.401440,0.113845,0.001265,0.600333,1.063076,0.000062,-0.013775,-0.000932,-0.001347,-0.000310,-0.001024,-0.005865,-0.000118,0.401545,0.401545,-0.395455,-0.395455,0.410448,0.410077,-0.374033,-0.375041,0.234832,-0.234832,0.234832,-0.234832,0.233406,-0.235838,0.233669,-0.236252,0.312809,0.155129,0.000000,0.000000,0.000000
1.242000,0.239000,-0.000075,0.593700,0.999999,-0.000314,0.000000,-0.000315,0.000000,0.086197,-0.000038,0.549281,0.722132,-0.000291,-0.421440,0.124697,0.001263,0.600188,1.102482,0.000008,-0.010414,-0.000900,-0.001325,-0.000311,-0.001033,-0.005637,-0.000107,0.401545,0.401545,-0.395455,-0.395455,0.406179,0.405813,-0.378300,-0.379178,0.234832,-0.234832,0.234832,-0.234832,0.233404,-0.235838,0.233680,-0.236241,0.316370,0.155178,0.000000,0.000000,0.000000
1.252000,0.249000,-0.000078,0.593700,0.999999,-0.000314,0.000000,-0.000315,0.000000,0.093576,-0.000041,0.544980,0.753798,-0.000296,-0.436691,0.135902,0.001264,0.600049,1.133213,-0.000089,-0.018425,-0.000932,-0.001288,-0.000311,-0.001045,-0.005353,-0.000111,0.401545,0.401545,-0.395455,-0.395455,0.402016,0.401642,-0.382892,-0.383711,0.234832,-0.234832,0.234832,-0.234832,0.233409,-0.235832,0.233685,-0.236237,0.320296,0.155200,0.000000,0.000000,0.000000
