time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,ux,uy
1.202000,0.199000,0.000026,0.593700,0.999999,0.000129,0.000000,0.000128,0.000000,0.085223,0.001047,0.600487,0.924080,0.001398,-0.005789,0.402482,0.402482,-0.396393,-0.396393,0.424368,0.424451,-0.362376,-0.363095,0.302817,0.154564
1.212000,0.209000,0.000027,0.593700,0.999999,0.000129,0.000000,0.000128,0.000000,0.095298,0.001064,0.600484,1.020192,0.001346,-0.003845,0.402536,0.402536,-0.396447,-0.396447,0.420538,0.420548,-0.366015,-0.366668,0.305784,0.154547
1.222000,0.219000,0.000028,0.593700,0.999999,0.000129,0.000000,0.000128,0.000000,0.105367,0.001075,0.600358,1.035020,0.001086,-0.013463,0.402592,0.402592,-0.396502,-0.396502,0.416432,0.416432,-0.370039,-0.370879,0.309320,0.154579
1.232000,0.229000,0.000029,0.593700,0.999999,0.000129,0.000000,0.000128,0.000000,0.115761,0.001089,0.600266,1.061308,0.001412,-0.006224,0.402650,0.402650,-0.396561,-0.396561,0.412292,0.412236,-0.374300,-0.375170,0.312965,0.154579
1.242000,0.239000,0.000031,0.593700,0.999999,0.000129,0.000000,0.000128,0.000000,0.126507,0.001101,0.600099,1.090412,0.001326,-0.016546,0.402707,0.402707,-0.396617,-0.396617,0.408151,0.408061,-0.378688,-0.379577,0.316765,0.154624
1.252000,0.249000,0.000032,0.593700,0.999999,0.000129,0.000000,0.000128,0.000000,0.137592,0.001113,0.599966,1.122946,0.001346,-0.012471,0.402765,0.402765,-0.396675,-0.396675,0.404054,0.403896,-0.383239,-0.384020,0.320589,0.154644
1.262000,0.259000,0.000033,0.593700,0.999999,0.000129,0.000000,0.000128,0.000000,0.148993,0.001125,0.599794,1.149729,0.001213,-0.020401,0.402848,0.402848,-0.396758,-0.396758,0.400080,0.399883,-0.388094,-0.388776,0.324744,0.154690
1.272000,0.269000,0.000035,0.593700,0.999999,0.000129,0.000000,0.000128,0.000000,0.160620,0.001139,0.599679,1.169023,0.001194,-0.011532,0.402973,0.402973,-0.396884,-0.396884,0.396174,0.395947,-0.392853,-0.393477,0.328751,0.154693
1.282000,0.279000,0.000036,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.172436,0.001145,0.599476,1.184669,0.000600,-0.014669,0.403138,0.403138,-0.397049,-0.397049,0.392306,0.392121,-0.397757,-0.398331,0.325946,0.154762
1.292000,0.289000,0.000037,0.593700,1.000000,0.000129,0.000000,0.000128,0.000000,0.184352,0.001157,0.599493,1.190482,0.000913,-0.003557,0.403341,0.403341,-0.397252,-0.397252,0.388570,0.388376,-0.402398,-0.402922,0.322748,0.154724
1.302000,0.299000,0.000038,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.196346,0.001162,0.599409,1.197612,0.000543,-0.004518,0.403582,0.403582,-0.397493,-0.397493,0.384933,0.384802,-0.406949,-0.407415,0.319667,0.154756
1.312000,0.309000,0.000040,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.208381,0.001147,0.599378,1.199192,-0.000646,-0.009794,0.403860,0.403860,-0.397771,-0.397771,0.381405,0.381374,-0.411185,-0.411603,0.316758,0.154802
1.322000,0.319000,0.000041,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.220531,0.001145,0.599278,1.204427,-0.000301,-0.011484,0.404175,0.404175,-0.398086,-0.398086,0.377920,0.377996,-0.415280,-0.415631,0.313883,0.154833
1.332000,0.329000,0.000042,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.232544,0.001148,0.599233,1.196350,0.000449,-0.007158,0.404527,0.404527,-0.398438,-0.398438,0.374576,0.374824,-0.419017,-0.419266,0.311204,0.154853
1.342000,0.339000,0.000044,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.244519,0.001154,0.599194,1.190856,0.000621,0.000629,0.404908,0.404908,-0.398819,-0.398819,0.371607,0.371930,-0.422525,-0.422623,0.308680,0.154859
1.352000,0.349000,0.000045,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.256456,0.001164,0.599132,1.187414,0.000807,-0.008033,0.405237,0.405237,-0.399148,-0.399148,0.368918,0.369328,-0.425662,-0.425672,0.306484,0.154872
1.362000,0.359000,0.000046,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.268356,0.001175,0.599156,1.183323,0.000935,0.004434,0.405434,0.405434,-0.399345,-0.399345,0.366532,0.366969,-0.428563,-0.428512,0.304476,0.154853
1.372000,0.369000,0.000047,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.280216,0.001181,0.599134,1.179034,0.000604,-0.000455,0.405494,0.405494,-0.399404,-0.399404,0.364438,0.364840,-0.431233,-0.431026,0.302636,0.154866
1.382000,0.379000,0.000049,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.292028,0.001190,0.599174,1.174923,0.000660,0.001652,0.405458,0.405458,-0.399369,-0.399369,0.362562,0.362941,-0.433613,-0.433309,0.301074,0.154853
1.392000,0.389000,0.000050,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.303791,0.001198,0.599264,1.169696,0.000677,0.006266,0.405372,0.405372,-0.399282,-0.399282,0.360892,0.361327,-0.435767,-0.435401,0.299662,0.154837
