time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,ux,uy
1.202000,0.199000,0.000025,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.042834,0.000896,0.595896,0.513763,0.000759,-0.008812,0.401545,0.401545,-0.395455,-0.395455,0.407037,0.407119,-0.389315,-0.389950,0.327540,0.155873
1.212000,0.209000,0.000027,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.048158,0.000904,0.595802,0.545701,0.000872,-0.012803,0.401545,0.401545,-0.395455,-0.395455,0.406512,0.406567,-0.390039,-0.390660,0.328233,0.155900
1.222000,0.219000,0.000028,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.053803,0.000910,0.595656,0.576656,0.000671,-0.013459,0.401545,0.401545,-0.395455,-0.395455,0.405862,0.405902,-0.390684,-0.391302,0.328880,0.155928
1.232000,0.229000,0.000029,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.059770,0.000920,0.595531,0.610254,0.000908,-0.009089,0.401545,0.401545,-0.395455,-0.395455,0.405223,0.405185,-0.391493,-0.392047,0.329643,0.155947
1.242000,0.239000,0.000031,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.066059,0.000928,0.595430,0.641080,0.001023,-0.014276,0.401545,0.401545,-0.395455,-0.395455,0.404570,0.404516,-0.392384,-0.392921,0.330500,0.155979
1.252000,0.249000,0.000032,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.072659,0.000951,0.595259,0.672171,0.001900,-0.017205,0.401545,0.401545,-0.395455,-0.395455,0.403829,0.403779,-0.393127,-0.393623,0.331197,0.155990
1.262000,0.259000,0.000033,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.079587,0.000965,0.595152,0.706050,0.001403,-0.011910,0.401545,0.401545,-0.395455,-0.395455,0.403132,0.403017,-0.394058,-0.394472,0.332061,0.155991
1.272000,0.269000,0.000034,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.086846,0.000974,0.594972,0.737516,0.001036,-0.015004,0.401545,0.401545,-0.395455,-0.395455,0.402353,0.402232,-0.394904,-0.395296,0.332904,0.156049
1.282000,0.279000,0.000036,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.094433,0.000984,0.594828,0.772480,0.001253,-0.011866,0.401545,0.401545,-0.395455,-0.395455,0.401556,0.401376,-0.395869,-0.396113,0.333752,0.156073
1.292000,0.289000,0.000037,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.102354,0.000992,0.594627,0.804085,0.000881,-0.018235,0.401545,0.401545,-0.395455,-0.395455,0.400714,0.400527,-0.396875,-0.397055,0.334749,0.156134
1.302000,0.299000,0.000038,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.110597,0.001004,0.594474,0.838177,0.001311,-0.013158,0.401545,0.401545,-0.395455,-0.395455,0.399843,0.399616,-0.397860,-0.398034,0.335165,0.156149
1.312000,0.309000,0.000040,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.119171,0.001009,0.594303,0.868598,0.000565,-0.017951,0.401545,0.401545,-0.395455,-0.395455,0.398929,0.398744,-0.398918,-0.399100,0.334463,0.156220
1.322000,0.319000,0.000041,0.593700,0.999999,0.000128,0.000000,0.000128,0.000000,0.128042,0.001018,0.594150,0.899099,0.001079,-0.014126,0.401545,0.401545,-0.395455,-0.395455,0.397959,0.397799,-0.400004,-0.400065,0.333714,0.156239
1.332000,0.329000,0.000042,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.137183,0.001025,0.593956,0.923243,0.000709,-0.015630,0.401545,0.401545,-0.395455,-0.395455,0.396866,0.396764,-0.401261,-0.401241,0.332914,0.156295
1.342000,0.339000,0.000043,0.593700,1.000000,0.000129,0.000000,0.000128,0.000000,0.146729,0.001034,0.593886,0.964270,0.000095,-0.003653,0.401545,0.401545,-0.395455,-0.395455,0.395636,0.395517,-0.402628,-0.402588,0.331703,0.156286
1.352000,0.349000,0.000045,0.593700,1.000000,0.000129,0.000000,0.000128,0.000000,0.156252,0.001056,0.593696,0.963622,0.001520,-0.007987,0.401545,0.401545,-0.395455,-0.395455,0.394204,0.394009,-0.404167,-0.404143,0.330785,0.156320
1.362000,0.359000,0.000046,0.593700,1.000000,0.000129,0.000000,0.000128,0.000000,0.165853,0.001059,0.593560,0.966741,-0.000081,-0.009853,0.401545,0.401545,-0.395455,-0.395455,0.392682,0.392473,-0.405809,-0.405797,0.329504,0.156384
1.372000,0.369000,0.000047,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.175525,0.001062,0.593534,0.969274,0.001005,0.001253,0.401545,0.401545,-0.395455,-0.395455,0.391069,0.390967,-0.407367,-0.407354,0.328225,0.156383
1.382000,0.379000,0.000049,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.185265,0.001064,0.593434,0.977176,0.000084,-0.007006,0.401545,0.401545,-0.395455,-0.395455,0.389488,0.389493,-0.408875,-0.408857,0.326929,0.156411
1.392000,0.389000,0.000050,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.195073,0.001068,0.593455,0.981736,0.000238,-0.007016,0.401545,0.401545,-0.395455,-0.395455,0.387919,0.387971,-0.410343,-0.410269,0.325548,0.156403
1.402000,0.399000,0.000051,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.204946,0.001048,0.593335,0.988034,-0.000317,-0.004705,0.401545,0.401545,-0.395455,-0.395455,0.386271,0.386441,-0.411898,-0.411722,0.324234,0.156476
1.414000,0.411000,0.000053,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.216823,0.001052,0.593254,0.990488,0.000234,-0.015216,0.401545,0.401545,-0.395455,-0.395455,0.384403,0.384607,-0.413501,-0.413286,0.322743,0.156495
1.424000,0.421000,0.000054,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.226745,0.001056,0.593273,0.991293,0.000478,0.004856,0.401545,0.401545,-0.395455,-0.395455,0.382881,0.383047,-0.414776,-0.414548,0.321399,0.156480
1.434000,0.431000,0.000055,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.236689,0.001060,0.593127,0.994927,0.000460,-0.004841,0.401545,0.401545,-0.395455,-0.395455,0.381365,0.381609,-0.416020,-0.415786,0.320231,0.156528
1.444000,0.441000,0.000057,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.246642,0.001065,0.593214,0.993351,0.000372,-0.002017,0.401545,0.401545,-0.395455,-0.395455,0.379976,0.380221,-0.417120,-0.416881,0.319006,0.156492
1.454000,0.451000,0.000058,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.256609,0.001071,0.593128,0.996183,0.000524,0.001350,0.401545,0.401545,-0.395455,-0.395455,0.378622,0.378950,-0.418189,-0.417947,0.317914,0.156524
1.464000,0.461000,0.000059,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.266585,0.001077,0.593113,0.996722,0.000701,-0.009669,0.401545,0.401545,-0.395455,-0.395455,0.377454,0.377789,-0.419142,-0.418895,0.316902,0.156529
1.474000,0.471000,0.000060,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.276571,0.001081,0.593182,0.996965,0.000460,0.010546,0.401545,0.401545,-0.395455,-0.395455,0.376331,0.376631,-0.420058,-0.419806,0.315902,0.156502
1.484000,0.481000,0.000062,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.286565,0.001087,0.593217,0.998692,0.000441,0.002051,0.401545,0.401545,-0.395455,-0.395455,0.375307,0.375646,-0.420920,-0.420666,0.315070,0.156505
1.494000,0.491000,0.000063,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.296566,0.001092,0.593227,0.999545,0.000365,-0.003839,0.401545,0.401545,-0.395455,-0.395455,0.374372,0.374716,-0.421742,-0.421487,0.314266,0.156499
1.504000,0.501000,0.000064,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.306573,0.001096,0.593208,1.000024,0.000258,0.000991,0.401545,0.401545,-0.395455,-0.395455,0.373443,0.373875,-0.422603,-0.422320,0.313543,0.156516
1.514000,0.511000,0.000066,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.316582,0.001102,0.593172,1.000313,0.000586,-0.000999,0.401545,0.401545,-0.395455,-0.395455,0.372623,0.373112,-0.423535,-0.423140,0.312848,0.156537
1.524000,0.521000,0.000067,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.326586,0.001107,0.593218,0.999134,0.000452,0.001359,0.401545,0.401545,-0.395455,-0.395455,0.371848,0.372360,-0.424301,-0.423874,0.312176,0.156513
1.534000,0.531000,0.000068,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.336589,0.001113,0.593225,0.999183,0.000480,0.002415,0.401545,0.401545,-0.395455,-0.395455,0.371216,0.371724,-0.425025,-0.424589,0.311613,0.156515
1.544000,0.541000,0.000069,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.346596,0.001117,0.593257,0.999552,0.000237,0.002396,0.401545,0.401545,-0.395455,-0.395455,0.370686,0.371141,-0.425659,-0.425220,0.311070,0.156505
1.554000,0.551000,0.000071,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.356604,0.001123,0.593262,1.000126,0.000505,0.000278,0.401545,0.401545,-0.395455,-0.395455,0.370183,0.370591,-0.426252,-0.425769,0.310646,0.156518
1.564000,0.561000,0.000072,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.366615,0.001127,0.593287,1.000436,0.000441,0.004295,0.401545,0.401545,-0.395455,-0.395455,0.369697,0.370135,-0.426872,-0.426308,0.310207,0.156520
1.574000,0.571000,0.000073,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.376628,0.001130,0.593314,1.000797,0.000175,0.002704,0.401545,0.401545,-0.395455,-0.395455,0.369278,0.369709,-0.427410,-0.426841,0.309773,0.156504
1.584000,0.581000,0.000074,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.386633,0.001137,0.593383,0.999764,0.000490,0.004887,0.401545,0.401545,-0.395455,-0.395455,0.368883,0.369281,-0.427872,-0.427311,0.309427,0.156485
1.594000,0.591000,0.000076,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.396647,0.001140,0.593417,1.000434,0.000324,0.003226,0.401545,0.401545,-0.395455,-0.395455,0.368587,0.368938,-0.428323,-0.427771,0.309082,0.156483
1.604000,0.601000,0.000077,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.406661,0.001144,0.593462,1.000850,0.000240,0.000696,0.401545,0.401545,-0.395455,-0.395455,0.368314,0.368596,-0.428663,-0.428129,0.308787,0.156472
1.614000,0.611000,0.000078,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.416676,0.001146,0.593530,1.000654,0.000081,0.006496,0.401545,0.401545,-0.395455,-0.395455,0.367998,0.368322,-0.428982,-0.428452,0.308509,0.156467
1.624000,0.621000,0.000080,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.426698,0.001151,0.593538,1.001773,0.000308,0.002145,0.401545,0.401545,-0.395455,-0.395455,0.367768,0.368068,-0.429338,-0.428731,0.308265,0.156471
1.634000,0.631000,0.000081,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.436746,0.001156,0.593629,1.004663,0.000337,0.008280,0.401545,0.401545,-0.395455,-0.395455,0.367553,0.367769,-0.429607,-0.428990,0.307957,0.156440
1.644000,0.641000,0.000082,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.446773,0.001144,0.593649,1.002891,-0.000801,0.007416,0.401545,0.401545,-0.395455,-0.395455,0.367323,0.367418,-0.429929,-0.429241,0.307726,0.156453
1.654000,0.651000,0.000083,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.456793,0.001145,0.593682,1.001652,0.000014,0.002871,0.401545,0.401545,-0.395455,-0.395455,0.367146,0.367152,-0.430273,-0.429444,0.307493,0.156460
1.664000,0.661000,0.000085,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.466808,0.001148,0.593749,1.000989,0.000168,0.001759,0.401545,0.401545,-0.395455,-0.395455,0.366983,0.366899,-0.430468,-0.429610,0.307255,0.156436
1.676000,0.673000,0.000086,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.478833,0.001159,0.593872,1.000542,0.003665,0.008269,0.401545,0.401545,-0.395455,-0.395455,0.366739,0.366688,-0.430614,-0.429787,0.307015,0.156395
1.686000,0.683000,0.000088,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.488858,0.001142,0.593868,1.002241,-0.000221,0.004419,0.401545,0.401545,-0.395455,-0.395455,0.366602,0.366531,-0.430698,-0.429918,0.306876,0.156441
1.696000,0.693000,0.000089,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.498882,0.001163,0.593912,1.002525,0.000609,0.002381,0.401545,0.401545,-0.395455,-0.395455,0.366492,0.366384,-0.430753,-0.430037,0.306705,0.156401
1.706000,0.703000,0.000090,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.508918,0.001149,0.594027,1.002046,0.000135,0.008621,0.401545,0.401545,-0.395455,-0.395455,0.366314,0.366244,-0.430784,-0.430135,0.306522,0.156394
1.716000,0.713000,0.000091,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.518970,0.001157,0.594058,1.004115,0.001147,0.000254,0.401545,0.401545,-0.395455,-0.395455,0.366243,0.366077,-0.430823,-0.430259,0.306382,0.156389
1.726000,0.723000,0.000093,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.529013,0.001172,0.594050,1.004270,0.001046,0.003676,0.401545,0.401545,-0.395455,-0.395455,0.366172,0.365915,-0.430880,-0.430503,0.306246,0.156370
1.736000,0.733000,0.000094,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.539040,0.001177,0.594139,1.001877,0.000856,0.004725,0.401545,0.401545,-0.395455,-0.395455,0.366036,0.365791,-0.430913,-0.430619,0.306114,0.156355
1.746000,0.743000,0.000095,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.549120,0.001189,0.594126,1.004960,0.001616,-0.006887,0.401545,0.401545,-0.395455,-0.395455,0.366014,0.365663,-0.431010,-0.430715,0.306099,0.156340
1.756000,0.753000,0.000097,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.559126,0.001216,0.594158,1.001264,0.001045,0.009515,0.401545,0.401545,-0.395455,-0.395455,0.366067,0.365582,-0.431042,-0.430880,0.306055,0.156286
1.766000,0.763000,0.000098,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.569133,0.001224,0.594326,1.000051,0.000786,0.010516,0.401545,0.401545,-0.395455,-0.395455,0.366132,0.365572,-0.431028,-0.430914,0.305977,0.156245
1.776000,0.773000,0.000099,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.579167,0.001199,0.594262,1.002557,-0.000904,0.001479,0.401545,0.401545,-0.395455,-0.395455,0.366098,0.365610,-0.431055,-0.430923,0.306050,0.156336
1.786000,0.783000,0.000100,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.589184,0.001220,0.594359,1.001285,0.000155,0.006171,0.401545,0.401545,-0.395455,-0.395455,0.366137,0.365644,-0.430991,-0.430906,0.305996,0.156248
1.796000,0.793000,0.000102,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.599207,0.001224,0.594379,1.002189,0.000204,0.005064,0.401545,0.401545,-0.395455,-0.395455,0.366212,0.365716,-0.430923,-0.430884,0.306104,0.156246
1.806000,0.803000,0.000103,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.609239,0.001224,0.594474,1.002214,0.000043,0.006733,0.401545,0.401545,-0.395455,-0.395455,0.366305,0.365872,-0.430900,-0.430905,0.306127,0.156238
1.816000,0.813000,0.000104,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.619272,0.001222,0.594587,1.002647,-0.000512,0.006990,0.401545,0.401545,-0.395455,-0.395455,0.366422,0.366031,-0.430826,-0.430875,0.306138,0.156188
1.826000,0.823000,0.000106,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.629311,0.001224,0.594527,1.003710,-0.000033,-0.003714,0.401545,0.401545,-0.395455,-0.395455,0.366546,0.366178,-0.430748,-0.430844,0.306328,0.156211
1.836000,0.833000,0.000107,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.639358,0.001226,0.594515,1.004158,0.001252,0.005155,0.401545,0.401545,-0.395455,-0.395455,0.366663,0.366304,-0.430732,-0.430877,0.306370,0.156213
1.846000,0.843000,0.000108,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.649390,0.001222,0.594668,1.003129,0.000184,0.004574,0.401545,0.401545,-0.395455,-0.395455,0.366777,0.366410,-0.430633,-0.430823,0.306389,0.156172
1.856000,0.853000,0.000109,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.659423,0.001220,0.594741,1.002940,-0.000116,0.001360,0.401545,0.401545,-0.395455,-0.395455,0.366825,0.366451,-0.430491,-0.430730,0.306477,0.156146
1.866000,0.863000,0.000111,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.669460,0.001219,0.594738,1.003025,-0.000071,0.005001,0.401545,0.401545,-0.395455,-0.395455,0.366930,0.366554,-0.430407,-0.430691,0.306492,0.156153
1.876000,0.873000,0.000112,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.679493,0.001218,0.594779,1.002914,0.000077,-0.002271,0.401545,0.401545,-0.395455,-0.395455,0.367048,0.366662,-0.430261,-0.430590,0.306515,0.156140
1.886000,0.883000,0.000113,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.689524,0.001218,0.594897,1.002405,0.000280,0.008942,0.401545,0.401545,-0.395455,-0.395455,0.367114,0.366720,-0.430110,-0.430443,0.306591,0.156108
1.896000,0.893000,0.000114,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.699558,0.001214,0.594891,1.003377,-0.000094,0.010671,0.401545,0.401545,-0.395455,-0.395455,0.367140,0.366761,-0.430013,-0.430282,0.306649,0.156113
1.906000,0.903000,0.000116,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.709588,0.001213,0.594935,1.002927,0.000063,-0.002220,0.401545,0.401545,-0.395455,-0.395455,0.367157,0.366823,-0.429836,-0.430108,0.306631,0.156116
1.916000,0.913000,0.000117,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.719614,0.001213,0.595036,1.002177,0.000086,0.006044,0.401545,0.401545,-0.395455,-0.395455,0.367128,0.366877,-0.429662,-0.429958,0.306625,0.156062
1.928000,0.925000,0.000119,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.731642,0.001210,0.595058,1.001950,-0.000077,0.005328,0.401545,0.401545,-0.395455,-0.395455,0.367139,0.366944,-0.429508,-0.429841,0.306685,0.156055
1.938000,0.935000,0.000120,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.741664,0.001209,0.595042,1.002507,-0.000072,0.004339,0.401545,0.401545,-0.395455,-0.395455,0.367155,0.366990,-0.429445,-0.429809,0.306703,0.156067
1.948000,0.945000,0.000121,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.751680,0.001208,0.595086,1.001676,0.000211,-0.004992,0.401545,0.401545,-0.395455,-0.395455,0.367168,0.367016,-0.429397,-0.429700,0.306685,0.156066
1.958000,0.955000,0.000122,0.593700,1.000000,0.000128,0.000000,0.000128,0.000000,0.761688,0.001206,0.595207,1.000230,-0.000070,0.010047,0.401545,0.401545,-0.395455,-0.395455,0.367117,0.366972,-0.429336,-0.429595,0.306675,0.156012
