time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pcx,Pcy,Pcz,Vcx,Vcy,Vcz,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,Pf0ry,Pf1ry,Pf2ry,Pf3ry,Pf0cy,Pf1cy,Pf2cy,Pf3cy,ux,uy
1.322000,0.637766,0.012562,0.593700,1.996056,0.125543,0.000000,0.063664,0.600000,0.195811,0.007901,0.564983,1.223359,0.083733,-0.309472,0.125276,0.002550,0.590887,0.914805,0.182851,-0.034674,0.409622,0.409622,-0.403533,-0.403533,0.410655,0.373554,-0.435044,-0.409363,0.234832,-0.234832,0.234832,-0.234832,0.207346,-0.193719,0.247965,-0.233603,0.460194,0.163830
1.332000,0.657724,0.013860,0.593700,1.995494,0.134171,0.000000,0.068021,0.600000,0.208243,0.008772,0.561944,1.263070,0.090466,-0.297933,0.134602,0.004365,0.590534,0.930577,0.189512,-0.030795,0.409777,0.409777,-0.403688,-0.403688,0.412078,0.373174,-0.440552,-0.409561,0.234832,-0.234832,0.234832,-0.234832,0.204097,-0.185026,0.246451,-0.233957,0.465201,0.161121
1.342000,0.677675,0.015246,0.593700,1.994871,0.143137,0.000000,0.072548,0.600000,0.221072,0.009711,0.559026,1.302753,0.097362,-0.285553,0.144070,0.006308,0.590192,0.948337,0.199353,-0.037526,0.409992,0.409992,-0.403902,-0.403902,0.413520,0.374391,-0.445073,-0.409537,0.234832,-0.234832,0.234832,-0.234832,0.200554,-0.176100,0.244351,-0.234429,0.467016,0.157158
1.352000,0.697621,0.016724,0.593700,1.994182,0.152435,0.000000,0.077243,0.600000,0.234298,0.010720,0.556233,1.342405,0.104434,-0.273282,0.153687,0.008340,0.589913,0.963078,0.208741,-0.047043,0.410266,0.410266,-0.404177,-0.404177,0.414976,0.376967,-0.448647,-0.409192,0.234832,-0.234832,0.234832,-0.234832,0.196797,-0.167316,0.241717,-0.234872,0.465022,0.152201
1.362000,0.717559,0.018296,0.593700,1.993425,0.162031,0.000000,0.082082,0.600000,0.247920,0.011801,0.553558,1.382023,0.111693,-0.261813,0.163476,0.010491,0.589489,0.982721,0.220270,-0.049763,0.410601,0.410601,-0.404511,-0.404511,0.416419,0.380502,-0.451450,-0.408710,0.234832,-0.234832,0.234832,-0.234832,0.192970,-0.158922,0.238713,-0.235148,0.459072,0.146649
1.372000,0.737489,0.019965,0.593700,1.992601,0.171870,0.000000,0.087042,0.600000,0.261938,0.012955,0.550992,1.421604,0.119152,-0.251754,0.173463,0.012793,0.588803,1.004383,0.235325,-0.080836,0.410995,0.410995,-0.404906,-0.404906,0.417936,0.384771,-0.453376,-0.408181,0.234832,-0.234832,0.234832,-0.234832,0.189035,-0.151223,0.235495,-0.235307,0.450836,0.141087
1.382000,0.757411,0.021734,0.593700,1.991708,0.181921,0.000000,0.092108,0.600000,0.276352,0.014184,0.548506,1.461144,0.126824,-0.247287,0.183684,0.015255,0.587997,1.028291,0.253976,-0.099861,0.411446,0.411446,-0.405357,-0.405357,0.419488,0.389530,-0.454320,-0.407775,0.234832,-0.234832,0.234832,-0.234832,0.185044,-0.144310,0.232453,-0.235273,0.441544,0.135866
1.392000,0.777323,0.023605,0.593700,1.990745,0.192171,0.000000,0.097276,0.600000,0.291161,0.015492,0.545973,1.500640,0.134721,-0.262452,0.194137,0.017877,0.586902,1.053986,0.273508,-0.122623,0.411911,0.411911,-0.405822,-0.405822,0.421109,0.394739,-0.453968,-0.407560,0.234832,-0.234832,0.234832,-0.234832,0.181009,-0.138313,0.229950,-0.235062,0.433036,0.131363
1.402000,0.797225,0.025578,0.593700,1.989709,0.202613,0.000000,0.102541,0.600000,0.306365,0.016880,0.543248,1.540088,0.142853,-0.282452,0.205615,0.020821,0.585445,1.135851,0.303859,-0.152723,0.412346,0.412346,-0.406257,-0.406257,0.422548,0.400132,-0.452330,-0.407859,0.234832,-0.234832,0.234832,-0.234832,0.176871,-0.133368,0.228320,-0.234679,0.427184,0.127966
1.414000,0.821094,0.028086,0.593700,1.988369,0.215378,0.000000,0.108980,0.600000,0.325130,0.018654,0.539715,1.587358,0.152934,-0.306452,0.219122,0.024526,0.583599,1.136017,0.327005,-0.177205,0.412830,0.412830,-0.406741,-0.406741,0.423847,0.407209,-0.447878,-0.409041,0.234832,-0.234832,0.234832,-0.234832,0.171861,-0.129021,0.227897,-0.234099,0.423944,0.125197
1.424000,0.840972,0.030294,0.593700,1.987168,0.226196,0.000000,0.114439,0.600000,0.341200,0.020226,0.536551,1.626692,0.161604,-0.326452,0.230560,0.028006,0.581769,1.157217,0.349652,-0.178964,0.413205,0.413205,-0.407116,-0.407116,0.425261,0.413833,-0.441978,-0.409734,0.234832,-0.234832,0.234832,-0.234832,0.168053,-0.131544,0.229023,-0.233314,0.428486,0.126484
1.434000,0.860837,0.032611,0.593700,1.985887,0.237168,0.000000,0.119978,0.600000,0.357663,0.021887,0.533186,1.665413,0.170955,-0.346452,0.242254,0.031778,0.579858,1.194813,0.385099,-0.177333,0.413549,0.413549,-0.407459,-0.407459,0.426616,0.418871,-0.436086,-0.410451,0.234832,-0.234832,0.234832,-0.234832,0.164545,-0.135108,0.230030,-0.232515,0.434240,0.129229
