time,Prx,Pry,Prz,Vrx,Vry,Vrz,Yawr,vYawr,Pcx,Pcy,Pcz,Vcx,Vcy,Vcz,Pbx,Pby,Pbz,Vbx,Vby,Vbz,Pf0rx,Pf1rx,Pf2rx,Pf3rx,Pf0cx,Pf1cx,Pf2cx,Pf3cx,Pf0ry,Pf1ry,Pf2ry,Pf3ry,Pf0cy,Pf1cy,Pf2cy,Pf3cy,ux,uy
1.222000,0.438000,0.000060,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.094534,-0.000007,0.590414,0.858136,-0.000010,-0.020524,0.063034,0.000992,0.595786,0.673060,0.000946,-0.008089,0.415723,0.415723,-0.409634,-0.409634,0.416765,0.416417,-0.398417,-0.398522,0.234832,-0.234832,0.234832,-0.234832,0.232236,-0.236530,0.232814,-0.236788,0.402025,0.155826
1.232000,0.458000,0.000063,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.103312,-0.000007,0.590210,0.897651,-0.000007,-0.020418,0.070483,0.001010,0.595745,0.754421,0.001991,-0.010594,0.417039,0.417039,-0.410950,-0.410950,0.417050,0.416646,-0.400264,-0.400386,0.234832,-0.234832,0.234832,-0.234832,0.232250,-0.236503,0.232826,-0.236742,0.404014,0.155811
1.242000,0.478000,0.000065,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.112488,-0.000007,0.590002,0.937651,0.000002,-0.021003,0.077882,0.001032,0.595640,0.764660,0.001779,-0.006317,0.418415,0.418415,-0.412326,-0.412326,0.417227,0.416776,-0.402421,-0.402598,0.234832,-0.234832,0.234832,-0.234832,0.232291,-0.236501,0.232866,-0.236702,0.406243,0.155823
1.252000,0.498000,0.000068,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.122065,-0.000007,0.589792,0.977651,0.000010,-0.021038,0.085591,0.001041,0.595473,0.789024,0.001260,-0.018428,0.419851,0.419851,-0.413762,-0.413762,0.417564,0.417086,-0.404575,-0.404620,0.234832,-0.234832,0.234832,-0.234832,0.232312,-0.236494,0.232891,-0.236676,0.408536,0.155891
1.262000,0.518000,0.000071,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.132041,-0.000007,0.589585,1.017520,0.000019,-0.020207,0.093668,0.001054,0.595422,0.823193,0.001281,-0.002493,0.421347,0.421347,-0.415257,-0.415257,0.417931,0.417445,-0.406748,-0.406760,0.234832,-0.234832,0.234832,-0.234832,0.232328,-0.236480,0.232908,-0.236659,0.410769,0.155871
1.272000,0.538000,0.000074,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.142416,-0.000007,0.589388,1.057520,0.000024,-0.019180,0.102128,0.001065,0.595254,0.860887,0.001319,-0.018531,0.422902,0.422902,-0.416813,-0.416813,0.418329,0.417858,-0.408726,-0.408741,0.234832,-0.234832,0.234832,-0.234832,0.232340,-0.236471,0.232927,-0.236639,0.412920,0.155932
1.282000,0.558000,0.000076,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.153191,-0.000007,0.589200,1.097520,0.000027,-0.018591,0.111001,0.001071,0.595225,0.903107,0.000648,-0.004597,0.424517,0.424517,-0.418427,-0.418427,0.418732,0.418256,-0.410949,-0.410957,0.234832,-0.234832,0.234832,-0.234832,0.232351,-0.236460,0.232945,-0.236621,0.415259,0.155909
1.292000,0.578000,0.000079,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.164366,-0.000006,0.589013,1.137520,0.000034,-0.018956,0.120270,0.001082,0.595074,0.941666,0.000898,-0.008212,0.426185,0.426185,-0.420095,-0.420095,0.419164,0.418683,-0.413102,-0.413150,0.234832,-0.234832,0.234832,-0.234832,0.232361,-0.236449,0.232957,-0.236607,0.417566,0.155947
1.302000,0.598000,0.000082,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.175942,-0.000006,0.588820,1.177520,0.000041,-0.019713,0.129953,0.001092,0.594911,0.984902,0.001076,-0.017374,0.427902,0.427902,-0.421813,-0.421813,0.419594,0.419125,-0.415489,-0.415491,0.234832,-0.234832,0.234832,-0.234832,0.232367,-0.236444,0.232967,-0.236597,0.420127,0.156010
1.312000,0.618000,0.000084,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.187917,-0.000005,0.588618,1.217520,0.000052,-0.020575,0.140038,0.001100,0.594926,1.022736,0.000407,-0.003127,0.429666,0.429666,-0.423577,-0.423577,0.420030,0.419580,-0.417844,-0.417867,0.234832,-0.234832,0.234832,-0.234832,0.232379,-0.236431,0.232978,-0.236585,0.421615,0.155969
1.322000,0.638000,0.000087,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.200292,-0.000005,0.588408,1.257520,0.000066,-0.021409,0.150532,0.001114,0.594718,1.066871,0.001230,-0.007451,0.431476,0.431476,-0.425387,-0.425387,0.420488,0.420055,-0.420421,-0.420393,0.234832,-0.234832,0.234832,-0.234832,0.232382,-0.236427,0.232979,-0.236583,0.422195,0.156027
1.332000,0.658000,0.000090,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.213067,-0.000004,0.588190,1.297520,0.000081,-0.022215,0.161432,0.001125,0.594635,1.105476,0.001369,-0.015025,0.433330,0.433330,-0.427241,-0.427241,0.420962,0.420560,-0.423001,-0.422950,0.234832,-0.234832,0.234832,-0.234832,0.232391,-0.236419,0.232982,-0.236581,0.422662,0.156063
1.342000,0.678000,0.000093,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.226242,-0.000003,0.587964,1.337520,0.000097,-0.023016,0.172751,0.001133,0.594433,1.148586,0.001122,-0.017101,0.435230,0.435230,-0.429140,-0.429140,0.421413,0.421061,-0.425812,-0.425725,0.234832,-0.234832,0.234832,-0.234832,0.232397,-0.236412,0.232982,-0.236580,0.423211,0.156108
1.352000,0.698000,0.000095,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.239818,-0.000002,0.587731,1.377520,0.000113,-0.023514,0.184470,0.001140,0.594337,1.188168,0.000567,-0.018579,0.437173,0.437173,-0.431084,-0.431084,0.421884,0.421561,-0.428583,-0.428441,0.234832,-0.234832,0.234832,-0.234832,0.232408,-0.236403,0.232986,-0.236576,0.423697,0.156151
1.362000,0.718000,0.000098,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.253793,-0.000001,0.587494,1.417520,0.000127,-0.023830,0.196602,0.001153,0.594317,1.228158,0.000852,0.000750,0.439162,0.439162,-0.433073,-0.433073,0.422355,0.422088,-0.431471,-0.431308,0.234832,-0.234832,0.234832,-0.234832,0.232408,-0.236402,0.232981,-0.236580,0.424070,0.156113
1.372000,0.738000,0.000101,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.268168,0.000000,0.587250,1.457520,0.000140,-0.024805,0.209141,0.001160,0.594083,1.271156,0.000661,-0.015329,0.441195,0.441195,-0.435106,-0.435106,0.422888,0.422647,-0.434471,-0.434204,0.234832,-0.234832,0.234832,-0.234832,0.232407,-0.236402,0.232979,-0.236582,0.424706,0.156187
1.382000,0.758000,0.000104,0.593700,1.999998,0.000275,0.000000,0.000137,0.000000,0.282943,0.000002,0.587000,1.497520,0.000153,-0.025229,0.222093,0.001177,0.593971,1.311049,0.001623,-0.008695,0.443272,0.443272,-0.437182,-0.437182,0.423433,0.423211,-0.437467,-0.437141,0.234832,-0.234832,0.234832,-0.234832,0.232404,-0.236403,0.232974,-0.236587,0.425377,0.156208
1.392000,0.778000,0.000106,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.298118,0.000003,0.586743,1.537520,0.000165,-0.026303,0.235457,0.001187,0.593839,1.352269,0.001540,-0.005273,0.445390,0.445390,-0.439301,-0.439301,0.424022,0.423793,-0.440570,-0.440178,0.234832,-0.234832,0.234832,-0.234832,0.232398,-0.236409,0.232963,-0.236597,0.425934,0.156237
1.402000,0.798000,0.000109,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.313694,0.000005,0.586475,1.577520,0.000176,-0.027289,0.249238,0.001194,0.593610,1.395692,0.001287,-0.013001,0.447550,0.447550,-0.441461,-0.441461,0.424629,0.424395,-0.443809,-0.443277,0.234832,-0.234832,0.234832,-0.234832,0.232390,-0.236416,0.232954,-0.236607,0.426628,0.156310
1.414000,0.822000,0.000112,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.332912,0.000007,0.586140,1.625520,0.000189,-0.028460,0.266320,0.001205,0.593526,1.444370,0.001195,-0.008354,0.450196,0.450196,-0.444106,-0.444106,0.425376,0.425176,-0.447757,-0.447088,0.234832,-0.234832,0.234832,-0.234832,0.232376,-0.236431,0.232939,-0.236622,0.427293,0.156349
1.424000,0.842000,0.000115,0.593700,1.999998,0.000275,0.000000,0.000137,0.000000,0.349367,0.000009,0.585853,1.665520,0.000199,-0.028790,0.281011,0.001217,0.593332,1.485583,0.000846,-0.021299,0.452445,0.452445,-0.446356,-0.446356,0.426076,0.425851,-0.451073,-0.450377,0.234832,-0.234832,0.234832,-0.234832,0.232368,-0.236439,0.232928,-0.236632,0.428026,0.156359
1.434000,0.862000,0.000118,0.593700,1.999998,0.000275,0.000000,0.000137,0.000000,0.366222,0.000011,0.585561,1.705520,0.000209,-0.029704,0.296124,0.001226,0.593228,1.527132,0.000262,-0.005316,0.454736,0.454736,-0.448647,-0.448647,0.426796,0.426526,-0.454492,-0.453815,0.234832,-0.234832,0.234832,-0.234832,0.232369,-0.236437,0.232929,-0.236631,0.428699,0.156383
1.444000,0.882000,0.000121,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.383477,0.000013,0.585258,1.745520,0.000218,-0.030922,0.311648,0.001237,0.593108,1.568640,0.000821,-0.000547,0.457065,0.457065,-0.450976,-0.450976,0.427545,0.427239,-0.458017,-0.457263,0.234832,-0.234832,0.234832,-0.234832,0.232349,-0.236456,0.232906,-0.236653,0.429356,0.156421
1.454000,0.902000,0.000123,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.401133,0.000016,0.584948,1.785520,0.000227,-0.030772,0.327581,0.001249,0.593035,1.608639,0.001251,-0.014511,0.459434,0.459434,-0.453345,-0.453345,0.428364,0.428022,-0.461601,-0.460716,0.234832,-0.234832,0.234832,-0.234832,0.232326,-0.236480,0.232885,-0.236675,0.430172,0.156459
1.464000,0.922000,0.000126,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.419188,0.000018,0.584643,1.825520,0.000236,-0.030241,0.343942,0.001256,0.592739,1.653582,0.000962,-0.027340,0.461846,0.461846,-0.455756,-0.455756,0.429178,0.428817,-0.465396,-0.464342,0.234832,-0.234832,0.234832,-0.234832,0.232299,-0.236506,0.232863,-0.236696,0.431199,0.156559
1.474000,0.942000,0.000129,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.437643,0.000020,0.584338,1.865520,0.000244,-0.030822,0.360728,0.001270,0.592605,1.695590,0.001156,-0.018177,0.464298,0.464298,-0.458208,-0.458208,0.430019,0.429623,-0.469324,-0.468253,0.234832,-0.234832,0.234832,-0.234832,0.232271,-0.236532,0.232845,-0.236714,0.431909,0.156571
1.484000,0.962000,0.000132,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.456494,0.000023,0.584029,1.902733,0.000252,-0.030893,0.378408,0.001286,0.592432,1.774003,0.001515,-0.019532,0.466783,0.466783,-0.460694,-0.460694,0.430801,0.430412,-0.473480,-0.472416,0.234832,-0.234832,0.234832,-0.234832,0.232229,-0.236549,0.232820,-0.236723,0.432698,0.156604
1.494000,0.982000,0.000134,0.593700,1.999998,0.000274,0.000000,0.000137,0.000000,0.475635,0.000025,0.583705,1.923747,0.000256,-0.034740,0.396223,0.001280,0.592205,1.804669,-0.001334,-0.016463,0.469193,0.469193,-0.463104,-0.463104,0.431600,0.431088,-0.477924,-0.476866,0.234832,-0.234832,0.234832,-0.234832,0.232214,-0.236537,0.232811,-0.236729,0.433358,0.156657
1.504000,1.002000,0.000137,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.494958,0.000028,0.583345,1.940660,0.000259,-0.036723,0.414251,0.001301,0.592005,1.823616,0.001575,-0.027238,0.471410,0.471410,-0.465321,-0.465321,0.432503,0.431738,-0.482276,-0.481254,0.234832,-0.234832,0.234832,-0.234832,0.232170,-0.236582,0.232781,-0.236758,0.434184,0.156707
1.514000,1.022000,0.000140,0.593700,1.999999,0.000274,0.000000,0.000137,0.000000,0.514437,0.000031,0.583002,1.954649,0.000262,-0.030615,0.432632,0.001310,0.591723,1.854147,0.001191,-0.030436,0.473427,0.473427,-0.467338,-0.467338,0.433322,0.432391,-0.486597,-0.485582,0.234832,-0.234832,0.234832,-0.234832,0.232145,-0.236604,0.232768,-0.236771,0.435088,0.156774
1.524000,1.042000,0.000143,0.593700,2.000000,0.000273,0.000000,0.000137,0.000000,0.534045,0.000033,0.582749,1.966860,0.000265,-0.019566,0.451384,0.001304,0.591540,1.888231,0.000056,-0.030938,0.475244,0.475244,-0.469155,-0.469155,0.433985,0.432891,-0.490950,-0.489870,0.234832,-0.234832,0.234832,-0.234832,0.232076,-0.236674,0.232714,-0.236826,0.435559,0.156845
1.534000,1.062000,0.000145,0.593700,2.000000,0.000273,0.000000,0.000137,0.000000,0.553772,0.000036,0.582617,1.978477,0.000268,-0.006789,0.470440,0.001315,0.591273,1.916835,0.000897,-0.025768,0.476861,0.476861,-0.470772,-0.470772,0.434388,0.433270,-0.495215,-0.494115,0.234832,-0.234832,0.234832,-0.234832,0.231998,-0.236752,0.232649,-0.236890,0.436132,0.156915
1.544000,1.082000,0.000148,0.593700,2.000000,0.000274,0.000000,0.000137,0.000000,0.573614,0.000039,0.582613,1.989378,0.000271,0.005581,0.489768,0.001299,0.590949,1.942493,-0.002763,-0.033168,0.478278,0.478278,-0.472189,-0.472189,0.434514,0.433430,-0.499364,-0.498278,0.234832,-0.234832,0.234832,-0.234832,0.231929,-0.236821,0.232609,-0.236932,0.436485,0.157060
